database,projectid,object_type,source_treatmentid,block,replicate,areaid,treatmentid,source_trt_tsr
GAZP,8,plot,8_1,1,7,2425,468,12
GAZP,8,plot,8_1,1,8,2426,467,0
GAZP,8,plot,8_1,1,8,2426,468,12
GAZP,8,plot,8_1,1,9,2427,467,0
GAZP,8,plot,8_1,1,9,2427,468,12
GAZP,8,plot,8_10,1,129,2428,469,0
GAZP,8,plot,8_10,1,129,2428,470,12
GAZP,8,plot,8_10,1,130,2429,469,0
GAZP,8,plot,8_10,1,130,2429,470,12
GAZP,8,plot,8_10,1,131,2430,469,0
GAZP,8,plot,8_10,1,131,2430,470,12
GAZP,8,plot,8_11,1,138,2431,471,0
GAZP,8,plot,8_11,1,138,2431,472,12
GAZP,8,plot,8_11,1,139,2432,471,0
GAZP,8,plot,8_11,1,139,2432,472,12
GAZP,8,plot,8_11,1,140,2433,471,0
GAZP,8,plot,8_11,1,140,2433,472,12
GAZP,8,plot,8_12,1,147,2434,473,0
GAZP,8,plot,8_12,1,147,2434,474,12
GAZP,8,plot,8_12,1,148,2435,473,0
GAZP,8,plot,8_12,1,148,2435,474,12
GAZP,8,plot,8_12,1,149,2436,473,0
GAZP,8,plot,8_12,1,149,2436,474,12
GAZP,8,plot,8_13,1,156,2437,475,0
GAZP,8,plot,8_13,1,156,2437,476,12
GAZP,8,plot,8_13,1,157,2438,475,0
GAZP,8,plot,8_13,1,157,2438,476,12
GAZP,8,plot,8_13,1,158,2439,475,0
GAZP,8,plot,8_13,1,158,2439,476,12
GAZP,8,plot,8_14,1,165,2440,477,0
GAZP,8,plot,8_14,1,165,2440,478,12
GAZP,8,plot,8_14,1,166,2441,477,0
GAZP,8,plot,8_14,1,166,2441,478,12
GAZP,8,plot,8_14,1,167,2442,477,0
GAZP,8,plot,8_14,1,167,2442,478,12
GAZP,8,plot,8_15,1,174,2443,479,0
GAZP,8,plot,8_15,1,174,2443,480,12
GAZP,8,plot,8_15,1,175,2444,479,0
GAZP,8,plot,8_15,1,175,2444,480,12
GAZP,8,plot,8_15,1,176,2445,479,0
GAZP,8,plot,8_15,1,176,2445,480,12
GAZP,8,plot,8_16,1,183,2446,481,0
GAZP,8,plot,8_16,1,183,2446,482,12
GAZP,8,plot,8_16,1,184,2447,481,0
GAZP,8,plot,8_16,1,184,2447,482,12
GAZP,8,plot,8_16,1,185,2448,481,0
GAZP,8,plot,8_16,1,185,2448,482,12
GAZP,8,plot,8_17,1,192,2449,483,0
GAZP,8,plot,8_17,1,192,2449,484,12
GAZP,8,plot,8_17,1,193,2450,483,0
GAZP,8,plot,8_17,1,193,2450,484,12
GAZP,8,plot,8_17,1,194,2451,483,0
GAZP,8,plot,8_17,1,194,2451,484,12
GAZP,8,plot,8_18,1,201,2452,485,0
GAZP,8,plot,8_18,1,201,2452,486,12
GAZP,8,plot,8_18,1,202,2453,485,0
GAZP,8,plot,8_18,1,202,2453,486,12
GAZP,8,plot,8_18,1,203,2454,485,0
GAZP,8,plot,8_18,1,203,2454,486,12
GAZP,8,plot,8_19,1,210,2455,487,0
GAZP,8,plot,8_19,1,210,2455,488,12
GAZP,8,plot,8_19,1,211,2456,487,0
GAZP,8,plot,8_19,1,211,2456,488,12
GAZP,8,plot,8_19,1,212,2457,487,0
GAZP,8,plot,8_19,1,212,2457,488,12
GAZP,8,plot,8_2,1,219,2458,489,0
GAZP,8,plot,8_2,1,219,2458,490,12
GAZP,8,plot,8_2,1,220,2459,489,0
GAZP,8,plot,8_2,1,220,2459,490,12
GAZP,8,plot,8_2,1,221,2460,489,0
GAZP,8,plot,8_2,1,221,2460,490,12
GAZP,8,plot,8_2,1,222,2461,489,0
GAZP,8,plot,8_2,1,222,2461,490,12
GAZP,8,plot,8_2,1,223,2462,489,0
GAZP,8,plot,8_2,1,223,2462,490,12
GAZP,8,plot,8_2,1,224,2463,489,0
GAZP,8,plot,8_2,1,224,2463,490,12
GAZP,8,plot,8_2,1,225,2464,489,0
GAZP,8,plot,8_2,1,225,2464,490,12
GAZP,8,plot,8_2,1,226,2465,489,0
GAZP,8,plot,8_2,1,226,2465,490,12
GAZP,8,plot,8_2,1,227,2466,489,0
GAZP,8,plot,8_2,1,227,2466,490,12
GAZP,8,plot,8_2,1,228,2467,489,0
GAZP,8,plot,8_2,1,228,2467,490,12
GAZP,8,plot,8_2,1,229,2468,489,0
GAZP,8,plot,8_2,1,229,2468,490,12
GAZP,8,plot,8_2,1,230,2469,489,0
GAZP,8,plot,8_2,1,230,2469,490,12
GAZP,8,plot,8_2,1,231,2470,489,0
GAZP,8,plot,8_2,1,231,2470,490,12
GAZP,8,plot,8_2,1,232,2471,489,0
GAZP,8,plot,8_2,1,232,2471,490,12
GAZP,8,plot,8_2,1,233,2472,489,0
GAZP,8,plot,8_2,1,233,2472,490,12
GAZP,8,plot,8_2,1,234,2473,489,0
GAZP,8,plot,8_2,1,234,2473,490,12
GAZP,8,plot,8_2,1,235,2474,489,0
GAZP,8,plot,8_2,1,235,2474,490,12
GAZP,8,plot,8_2,1,236,2475,489,0
GAZP,8,plot,8_2,1,236,2475,490,12
GAZP,8,plot,8_2,1,237,2476,489,0
GAZP,8,plot,8_2,1,237,2476,490,12
GAZP,8,plot,8_2,1,238,2477,489,0
GAZP,8,plot,8_2,1,238,2477,490,12
GAZP,8,plot,8_2,1,239,2478,489,0
GAZP,8,plot,8_2,1,239,2478,490,12
GAZP,8,plot,8_2,1,240,2479,489,0
GAZP,8,plot,8_2,1,240,2479,490,12
GAZP,8,plot,8_2,1,241,2480,489,0
GAZP,8,plot,8_2,1,241,2480,490,12
GAZP,8,plot,8_2,1,242,2481,489,0
GAZP,8,plot,8_2,1,242,2481,490,12
GAZP,8,plot,8_2,1,243,2482,489,0
GAZP,8,plot,8_2,1,243,2482,490,12
GAZP,8,plot,8_2,1,244,2483,489,0
GAZP,8,plot,8_2,1,244,2483,490,12
GAZP,8,plot,8_2,1,245,2484,489,0
GAZP,8,plot,8_2,1,245,2484,490,12
GAZP,8,plot,8_2,1,246,2485,489,0
GAZP,8,plot,8_2,1,246,2485,490,12
GAZP,8,plot,8_2,1,247,2486,489,0
GAZP,8,plot,8_2,1,247,2486,490,12
GAZP,8,plot,8_2,1,248,2487,489,0
GAZP,8,plot,8_2,1,248,2487,490,12
GAZP,8,plot,8_2,1,249,2488,489,0
GAZP,8,plot,8_2,1,249,2488,490,12
GAZP,8,plot,8_2,1,250,2489,489,0
GAZP,8,plot,8_2,1,250,2489,490,12
GAZP,8,plot,8_2,1,251,2490,489,0
GAZP,8,plot,8_2,1,251,2490,490,12
GAZP,8,plot,8_2,1,252,2491,489,0
GAZP,8,plot,8_2,1,252,2491,490,12
GAZP,8,plot,8_2,1,253,2492,489,0
GAZP,8,plot,8_2,1,253,2492,490,12
GAZP,8,plot,8_2,1,254,2493,489,0
GAZP,8,plot,8_2,1,254,2493,490,12
GAZP,8,plot,8_2,1,255,2494,489,0
GAZP,8,plot,8_2,1,255,2494,490,12
GAZP,8,plot,8_2,1,256,2495,489,0
GAZP,8,plot,8_2,1,256,2495,490,12
GAZP,8,plot,8_2,1,257,2496,489,0
GAZP,8,plot,8_2,1,257,2496,490,12
GAZP,8,plot,8_2,1,258,2497,489,0
GAZP,8,plot,8_2,1,258,2497,490,12
GAZP,8,plot,8_2,1,259,2498,489,0
GAZP,8,plot,8_2,1,259,2498,490,12
GAZP,8,plot,8_2,1,260,2499,489,0
GAZP,8,plot,8_2,1,260,2499,490,12
GAZP,8,plot,8_2,1,261,2500,489,0
GAZP,8,plot,8_2,1,261,2500,490,12
GAZP,8,plot,8_2,1,262,2501,489,0
GAZP,8,plot,8_2,1,262,2501,490,12
GAZP,8,plot,8_2,1,263,2502,489,0
GAZP,8,plot,8_2,1,263,2502,490,12
GAZP,8,plot,8_2,1,264,2503,489,0
GAZP,8,plot,8_2,1,264,2503,490,12
GAZP,8,plot,8_2,1,265,2504,489,0
GAZP,8,plot,8_2,1,265,2504,490,12
GAZP,8,plot,8_2,1,266,2505,489,0
GAZP,8,plot,8_2,1,266,2505,490,12
GAZP,8,plot,8_20,1,363,2506,491,0
GAZP,8,plot,8_20,1,363,2506,492,12
GAZP,8,plot,8_20,1,364,2507,491,0
GAZP,8,plot,8_20,1,364,2507,492,12
GAZP,8,plot,8_20,1,365,2508,491,0
GAZP,8,plot,8_20,1,365,2508,492,12
GAZP,8,plot,8_21,1,372,2509,493,0
GAZP,8,plot,8_21,1,372,2509,494,12
GAZP,8,plot,8_21,1,373,2510,493,0
GAZP,8,plot,8_21,1,373,2510,494,12
GAZP,8,plot,8_21,1,374,2511,493,0
GAZP,8,plot,8_21,1,374,2511,494,12
GAZP,8,plot,8_22,1,381,2512,495,0
GAZP,8,plot,8_22,1,381,2512,496,12
GAZP,8,plot,8_22,1,382,2513,495,0
GAZP,8,plot,8_22,1,382,2513,496,12
GAZP,8,plot,8_22,1,383,2514,495,0
GAZP,8,plot,8_22,1,383,2514,496,12
GAZP,8,plot,8_23,1,390,2515,497,0
GAZP,8,plot,8_23,1,390,2515,498,12
GAZP,8,plot,8_23,1,391,2516,497,0
GAZP,8,plot,8_23,1,391,2516,498,12
GAZP,8,plot,8_23,1,392,2517,497,0
GAZP,8,plot,8_23,1,392,2517,498,12
GAZP,8,plot,8_24,1,399,2518,499,0
GAZP,8,plot,8_24,1,399,2518,500,12
GAZP,8,plot,8_24,1,400,2519,499,0
GAZP,8,plot,8_24,1,400,2519,500,12
GAZP,8,plot,8_24,1,401,2520,499,0
GAZP,8,plot,8_24,1,401,2520,500,12
GAZP,8,plot,8_25,1,408,2521,501,0
GAZP,8,plot,8_25,1,408,2521,502,12
GAZP,8,plot,8_25,1,409,2522,501,0
GAZP,8,plot,8_25,1,409,2522,502,12
GAZP,8,plot,8_25,1,410,2523,501,0
GAZP,8,plot,8_25,1,410,2523,502,12
GAZP,8,plot,8_26,1,417,2524,503,0
GAZP,8,plot,8_26,1,417,2524,504,12
GAZP,8,plot,8_26,1,418,2525,503,0
GAZP,8,plot,8_26,1,418,2525,504,12
GAZP,8,plot,8_26,1,419,2526,503,0
GAZP,8,plot,8_26,1,419,2526,504,12
GAZP,8,plot,8_27,1,426,2527,505,0
GAZP,8,plot,8_27,1,426,2527,506,12
GAZP,8,plot,8_27,1,427,2528,505,0
GAZP,8,plot,8_27,1,427,2528,506,12
GAZP,8,plot,8_27,1,428,2529,505,0
GAZP,8,plot,8_27,1,428,2529,506,12
GAZP,8,plot,8_28,1,435,2530,507,0
GAZP,8,plot,8_28,1,435,2530,508,12
GAZP,8,plot,8_28,1,436,2531,507,0
GAZP,8,plot,8_28,1,436,2531,508,12
GAZP,8,plot,8_28,1,437,2532,507,0
GAZP,8,plot,8_28,1,437,2532,508,12
GAZP,8,plot,8_29,1,444,2533,509,0
GAZP,8,plot,8_29,1,444,2533,510,12
GAZP,8,plot,8_29,1,445,2534,509,0
GAZP,8,plot,8_29,1,445,2534,510,12
GAZP,8,plot,8_29,1,446,2535,509,0
GAZP,8,plot,8_29,1,446,2535,510,12
GAZP,8,plot,8_3,1,453,2536,511,0
GAZP,8,plot,8_3,1,453,2536,512,12
GAZP,8,plot,8_3,1,454,2537,511,0
GAZP,8,plot,8_3,1,454,2537,512,12
GAZP,8,plot,8_3,1,455,2538,511,0
GAZP,8,plot,8_3,1,455,2538,512,12
GAZP,8,plot,8_3,1,456,2539,511,0
GAZP,8,plot,8_3,1,456,2539,512,12
GAZP,8,plot,8_3,1,457,2540,511,0
GAZP,8,plot,8_3,1,457,2540,512,12
GAZP,8,plot,8_3,1,458,2541,511,0
GAZP,8,plot,8_3,1,458,2541,512,12
GAZP,8,plot,8_3,1,459,2542,511,0
GAZP,8,plot,8_3,1,459,2542,512,12
GAZP,8,plot,8_3,1,460,2543,511,0
GAZP,8,plot,8_3,1,460,2543,512,12
GAZP,8,plot,8_3,1,461,2544,511,0
GAZP,8,plot,8_3,1,461,2544,512,12
GAZP,8,plot,8_3,1,462,2545,511,0
GAZP,8,plot,8_3,1,462,2545,512,12
GAZP,8,plot,8_3,1,463,2546,511,0
GAZP,8,plot,8_3,1,463,2546,512,12
GAZP,8,plot,8_3,1,464,2547,511,0
GAZP,8,plot,8_3,1,464,2547,512,12
GAZP,8,plot,8_3,1,467,2548,511,0
GAZP,8,plot,8_3,1,467,2548,512,12
GAZP,8,plot,8_3,1,468,2549,511,0
GAZP,8,plot,8_3,1,468,2549,512,12
GAZP,8,plot,8_3,1,469,2550,511,0
GAZP,8,plot,8_3,1,469,2550,512,12
GAZP,8,plot,8_3,1,470,2551,511,0
GAZP,8,plot,8_3,1,470,2551,512,12
GAZP,8,plot,8_3,1,471,2552,511,0
GAZP,8,plot,8_3,1,471,2552,512,12
GAZP,8,plot,8_3,1,472,2553,511,0
GAZP,8,plot,8_3,1,472,2553,512,12
GAZP,8,plot,8_3,1,473,2554,511,0
GAZP,8,plot,8_3,1,473,2554,512,12
GAZP,8,plot,8_3,1,474,2555,511,0
GAZP,8,plot,8_3,1,474,2555,512,12
GAZP,8,plot,8_3,1,475,2556,511,0
GAZP,8,plot,8_3,1,475,2556,512,12
GAZP,8,plot,8_3,1,476,2557,511,0
GAZP,8,plot,8_3,1,476,2557,512,12
GAZP,8,plot,8_3,1,477,2558,511,0
GAZP,8,plot,8_3,1,477,2558,512,12
GAZP,8,plot,8_3,1,478,2559,511,0
GAZP,8,plot,8_3,1,478,2559,512,12
GAZP,8,plot,8_3,1,479,2560,511,0
GAZP,8,plot,8_3,1,479,2560,512,12
GAZP,8,plot,8_3,1,480,2561,511,0
GAZP,8,plot,8_3,1,480,2561,512,12
GAZP,8,plot,8_3,1,481,2562,511,0
GAZP,8,plot,8_3,1,481,2562,512,12
GAZP,8,plot,8_3,1,482,2563,511,0
GAZP,8,plot,8_3,1,482,2563,512,12
GAZP,8,plot,8_3,1,483,2564,511,0
GAZP,8,plot,8_3,1,483,2564,512,12
GAZP,8,plot,8_3,1,484,2565,511,0
GAZP,8,plot,8_3,1,484,2565,512,12
GAZP,8,plot,8_3,1,485,2566,511,0
GAZP,8,plot,8_3,1,485,2566,512,12
GAZP,8,plot,8_3,1,486,2567,511,0
GAZP,8,plot,8_3,1,486,2567,512,12
GAZP,8,plot,8_3,1,487,2568,511,0
GAZP,8,plot,8_3,1,487,2568,512,12
GAZP,8,plot,8_3,1,488,2569,511,0
GAZP,8,plot,8_3,1,488,2569,512,12
GAZP,8,plot,8_3,1,489,2570,511,0
GAZP,8,plot,8_3,1,489,2570,512,12
GAZP,8,plot,8_3,1,490,2571,511,0
GAZP,8,plot,8_3,1,490,2571,512,12
GAZP,8,plot,8_3,1,491,2572,511,0
GAZP,8,plot,8_3,1,491,2572,512,12
GAZP,8,plot,8_3,1,492,2573,511,0
GAZP,8,plot,8_3,1,492,2573,512,12
GAZP,8,plot,8_3,1,493,2574,511,0
GAZP,8,plot,8_3,1,493,2574,512,12
GAZP,8,plot,8_3,1,494,2575,511,0
GAZP,8,plot,8_3,1,494,2575,512,12
GAZP,8,plot,8_3,1,495,2576,511,0
GAZP,8,plot,8_3,1,495,2576,512,12
GAZP,8,plot,8_3,1,496,2577,511,0
GAZP,8,plot,8_3,1,496,2577,512,12
GAZP,8,plot,8_3,1,497,2578,511,0
GAZP,8,plot,8_3,1,497,2578,512,12
GAZP,8,plot,8_3,1,498,2579,511,0
GAZP,8,plot,8_3,1,498,2579,512,12
GAZP,8,plot,8_3,1,499,2580,511,0
GAZP,8,plot,8_3,1,499,2580,512,12
GAZP,8,plot,8_3,1,500,2581,511,0
GAZP,8,plot,8_3,1,500,2581,512,12
GAZP,8,plot,8_30,1,597,2582,513,0
GAZP,8,plot,8_30,1,597,2582,514,12
GAZP,8,plot,8_30,1,598,2583,513,0
GAZP,8,plot,8_30,1,598,2583,514,12
GAZP,8,plot,8_30,1,599,2584,513,0
GAZP,8,plot,8_30,1,599,2584,514,12
GAZP,8,plot,8_31,1,606,2585,515,0
GAZP,8,plot,8_31,1,606,2585,516,12
GAZP,8,plot,8_31,1,607,2586,515,0
GAZP,8,plot,8_31,1,607,2586,516,12
GAZP,8,plot,8_31,1,608,2587,515,0
GAZP,8,plot,8_31,1,608,2587,516,12
GAZP,8,plot,8_32,1,615,2588,517,0
GAZP,8,plot,8_32,1,615,2588,518,12
GAZP,8,plot,8_32,1,616,2589,517,0
GAZP,8,plot,8_32,1,616,2589,518,12
GAZP,8,plot,8_32,1,617,2590,517,0
GAZP,8,plot,8_32,1,617,2590,518,12
GAZP,8,plot,8_33,1,624,2591,519,0
GAZP,8,plot,8_33,1,624,2591,520,12
GAZP,8,plot,8_33,1,625,2592,519,0
GAZP,8,plot,8_33,1,625,2592,520,12
GAZP,8,plot,8_33,1,626,2593,519,0
GAZP,8,plot,8_33,1,626,2593,520,12
GAZP,8,plot,8_34,1,633,2594,521,0
GAZP,8,plot,8_34,1,633,2594,522,12
GAZP,8,plot,8_34,1,634,2595,521,0
GAZP,8,plot,8_34,1,634,2595,522,12
GAZP,8,plot,8_34,1,635,2596,521,0
GAZP,8,plot,8_34,1,635,2596,522,12
GAZP,8,plot,8_35,1,642,2597,523,0
GAZP,8,plot,8_35,1,642,2597,524,12
GAZP,8,plot,8_35,1,643,2598,523,0
GAZP,8,plot,8_35,1,643,2598,524,12
GAZP,8,plot,8_35,1,644,2599,523,0
GAZP,8,plot,8_35,1,644,2599,524,12
GAZP,8,plot,8_36,1,651,2600,525,0
GAZP,8,plot,8_36,1,651,2600,526,12
GAZP,8,plot,8_36,1,652,2601,525,0
GAZP,8,plot,8_36,1,652,2601,526,12
GAZP,8,plot,8_36,1,653,2602,525,0
GAZP,8,plot,8_36,1,653,2602,526,12
GAZP,8,plot,8_36,1,654,2603,525,0
GAZP,8,plot,8_36,1,654,2603,526,12
GAZP,8,plot,8_36,1,655,2604,525,0
GAZP,8,plot,8_36,1,655,2604,526,12
GAZP,8,plot,8_36,1,656,2605,525,0
GAZP,8,plot,8_36,1,656,2605,526,12
GAZP,8,plot,8_36,1,657,2606,525,0
GAZP,8,plot,8_36,1,657,2606,526,12
GAZP,8,plot,8_36,1,658,2607,525,0
GAZP,8,plot,8_36,1,658,2607,526,12
GAZP,8,plot,8_36,1,659,2608,525,0
GAZP,8,plot,8_36,1,659,2608,526,12
GAZP,8,plot,8_36,1,660,2609,525,0
GAZP,8,plot,8_36,1,660,2609,526,12
GAZP,8,plot,8_36,1,661,2610,525,0
GAZP,8,plot,8_36,1,661,2610,526,12
GAZP,8,plot,8_36,1,662,2611,525,0
GAZP,8,plot,8_36,1,662,2611,526,12
GAZP,8,plot,8_36,1,663,2612,525,0
GAZP,8,plot,8_36,1,663,2612,526,12
GAZP,8,plot,8_36,1,664,2613,525,0
GAZP,8,plot,8_36,1,664,2613,526,12
GAZP,8,plot,8_36,1,665,2614,525,0
GAZP,8,plot,8_36,1,665,2614,526,12
GAZP,8,plot,8_36,1,666,2615,525,0
GAZP,8,plot,8_36,1,666,2615,526,12
GAZP,8,plot,8_36,1,667,2616,525,0
GAZP,8,plot,8_36,1,667,2616,526,12
GAZP,8,plot,8_36,1,668,2617,525,0
GAZP,8,plot,8_36,1,668,2617,526,12
GAZP,8,plot,8_36,1,669,2618,525,0
GAZP,8,plot,8_36,1,669,2618,526,12
GAZP,8,plot,8_36,1,670,2619,525,0
GAZP,8,plot,8_36,1,670,2619,526,12
GAZP,8,plot,8_36,1,671,2620,525,0
GAZP,8,plot,8_36,1,671,2620,526,12
GAZP,8,plot,8_36,1,672,2621,525,0
GAZP,8,plot,8_36,1,672,2621,526,12
GAZP,8,plot,8_36,1,673,2622,525,0
GAZP,8,plot,8_36,1,673,2622,526,12
GAZP,8,plot,8_36,1,674,2623,525,0
GAZP,8,plot,8_36,1,674,2623,526,12
GAZP,8,plot,8_36,1,675,2624,525,0
GAZP,8,plot,8_36,1,675,2624,526,12
GAZP,8,plot,8_36,1,676,2625,525,0
GAZP,8,plot,8_36,1,676,2625,526,12
GAZP,8,plot,8_36,1,677,2626,525,0
GAZP,8,plot,8_36,1,677,2626,526,12
GAZP,8,plot,8_36,1,678,2627,525,0
GAZP,8,plot,8_36,1,678,2627,526,12
GAZP,8,plot,8_36,1,679,2628,525,0
GAZP,8,plot,8_36,1,679,2628,526,12
GAZP,8,plot,8_36,1,680,2629,525,0
GAZP,8,plot,8_36,1,680,2629,526,12
GAZP,8,plot,8_36,1,681,2630,525,0
GAZP,8,plot,8_36,1,681,2630,526,12
GAZP,8,plot,8_36,1,682,2631,525,0
GAZP,8,plot,8_36,1,682,2631,526,12
GAZP,8,plot,8_36,1,683,2632,525,0
GAZP,8,plot,8_36,1,683,2632,526,12
GAZP,8,plot,8_36,1,684,2633,525,0
GAZP,8,plot,8_36,1,684,2633,526,12
GAZP,8,plot,8_36,1,685,2634,525,0
GAZP,8,plot,8_36,1,685,2634,526,12
GAZP,8,plot,8_36,1,686,2635,525,0
GAZP,8,plot,8_36,1,686,2635,526,12
GAZP,8,plot,8_36,1,687,2636,525,0
GAZP,8,plot,8_36,1,687,2636,526,12
GAZP,8,plot,8_36,1,688,2637,525,0
GAZP,8,plot,8_36,1,688,2637,526,12
GAZP,8,plot,8_36,1,689,2638,525,0
GAZP,8,plot,8_36,1,689,2638,526,12
GAZP,8,plot,8_36,1,690,2639,525,0
GAZP,8,plot,8_36,1,690,2639,526,12
GAZP,8,plot,8_36,1,691,2640,525,0
GAZP,8,plot,8_36,1,691,2640,526,12
GAZP,8,plot,8_36,1,692,2641,525,0
GAZP,8,plot,8_36,1,692,2641,526,12
GAZP,8,plot,8_36,1,693,2642,525,0
GAZP,8,plot,8_36,1,693,2642,526,12
GAZP,8,plot,8_36,1,694,2643,525,0
GAZP,8,plot,8_36,1,694,2643,526,12
GAZP,8,plot,8_36,1,695,2644,525,0
GAZP,8,plot,8_36,1,695,2644,526,12
GAZP,8,plot,8_36,1,696,2645,525,0
GAZP,8,plot,8_36,1,696,2645,526,12
GAZP,8,plot,8_36,1,697,2646,525,0
GAZP,8,plot,8_36,1,697,2646,526,12
GAZP,8,plot,8_36,1,698,2647,525,0
GAZP,8,plot,8_36,1,698,2647,526,12
GAZP,8,plot,8_4,1,795,2648,527,0
GAZP,8,plot,8_4,1,795,2648,528,12
GAZP,8,plot,8_4,1,796,2649,527,0
GAZP,8,plot,8_4,1,796,2649,528,12
GAZP,8,plot,8_4,1,797,2650,527,0
GAZP,8,plot,8_4,1,797,2650,528,12
GAZP,8,plot,8_5,1,804,2651,529,0
GAZP,8,plot,8_5,1,804,2651,530,12
GAZP,8,plot,8_5,1,805,2652,529,0
GAZP,8,plot,8_5,1,805,2652,530,12
GAZP,8,plot,8_5,1,806,2653,529,0
GAZP,8,plot,8_5,1,806,2653,530,12
GAZP,8,plot,8_6,1,813,2654,531,0
GAZP,8,plot,8_6,1,813,2654,532,12
GAZP,8,plot,8_6,1,814,2655,531,0
GAZP,8,plot,8_6,1,814,2655,532,12
GAZP,8,plot,8_6,1,815,2656,531,0
GAZP,8,plot,8_6,1,815,2656,532,12
GAZP,8,plot,8_7,1,822,2657,533,0
GAZP,8,plot,8_7,1,822,2657,534,12
GAZP,8,plot,8_7,1,823,2658,533,0
GAZP,8,plot,8_7,1,823,2658,534,12
GAZP,8,plot,8_7,1,824,2659,533,0
GAZP,8,plot,8_7,1,824,2659,534,12
GAZP,8,plot,8_8,1,831,2660,535,0
GAZP,8,plot,8_8,1,831,2660,536,12
GAZP,8,plot,8_8,1,832,2661,535,0
GAZP,8,plot,8_8,1,832,2661,536,12
GAZP,8,plot,8_8,1,833,2662,535,0
GAZP,8,plot,8_8,1,833,2662,536,12
GAZP,8,plot,8_9,1,840,2663,537,0
GAZP,8,plot,8_9,1,840,2663,538,12
GAZP,8,plot,8_9,1,841,2664,537,0
GAZP,8,plot,8_9,1,841,2664,538,12
GAZP,8,plot,8_9,1,842,2665,537,0
GAZP,8,plot,8_9,1,842,2665,538,12
GAZP,8,plot,8_1,2,33,2666,467,0
GAZP,8,plot,8_1,2,33,2666,468,12
GAZP,8,plot,8_1,2,37,2667,467,0
GAZP,8,plot,8_1,2,37,2667,468,12
GAZP,8,plot,8_1,2,39,2668,467,0
GAZP,8,plot,8_1,2,39,2668,468,12
GAZP,8,plot,8_1,2,43,2669,467,0
GAZP,8,plot,8_1,2,43,2669,468,12
GAZP,8,plot,8_1,2,45,2670,467,0
GAZP,8,plot,8_1,2,45,2670,468,12
GAZP,8,plot,8_1,2,46,2671,467,0
GAZP,8,plot,8_1,2,46,2671,468,12
GAZP,8,plot,8_1,2,47,2672,467,0
