database,projectid,object_type,source_treatmentid,block,replicate,areaid,treatmentid,source_trt_tsr
GAZP,2,plot,2_26,1,6,775,110,6
GAZP,2,plot,2_26,1,6,775,111,8
GAZP,2,plot,2_26,1,6,775,112,10
GAZP,2,plot,2_26,1,6,775,113,12
GAZP,2,plot,2_26,1,6,775,114,14
GAZP,2,plot,2_26,1,6,775,115,16
GAZP,2,plot,2_26,1,7,776,107,0
GAZP,2,plot,2_26,1,7,776,108,2
GAZP,2,plot,2_26,1,7,776,109,4
GAZP,2,plot,2_26,1,7,776,110,6
GAZP,2,plot,2_26,1,7,776,111,8
GAZP,2,plot,2_26,1,7,776,112,10
GAZP,2,plot,2_26,1,7,776,113,12
GAZP,2,plot,2_26,1,7,776,114,14
GAZP,2,plot,2_26,1,7,776,115,16
GAZP,2,plot,2_26,1,8,777,107,0
GAZP,2,plot,2_26,1,8,777,108,2
GAZP,2,plot,2_26,1,8,777,109,4
GAZP,2,plot,2_26,1,8,777,110,6
GAZP,2,plot,2_26,1,8,777,111,8
GAZP,2,plot,2_26,1,8,777,112,10
GAZP,2,plot,2_26,1,8,777,113,12
GAZP,2,plot,2_26,1,8,777,114,14
GAZP,2,plot,2_26,1,8,777,115,16
GAZP,2,plot,2_27,1,1,778,116,0
GAZP,2,plot,2_27,1,1,778,117,2
GAZP,2,plot,2_27,1,1,778,118,4
GAZP,2,plot,2_27,1,1,778,119,6
GAZP,2,plot,2_27,1,1,778,120,8
GAZP,2,plot,2_27,1,1,778,121,10
GAZP,2,plot,2_27,1,1,778,122,12
GAZP,2,plot,2_27,1,1,778,123,14
GAZP,2,plot,2_27,1,1,778,124,16
GAZP,2,plot,2_27,1,2,779,116,0
GAZP,2,plot,2_27,1,2,779,117,2
GAZP,2,plot,2_27,1,2,779,118,4
GAZP,2,plot,2_27,1,2,779,119,6
GAZP,2,plot,2_27,1,2,779,120,8
GAZP,2,plot,2_27,1,2,779,121,10
GAZP,2,plot,2_27,1,2,779,122,12
GAZP,2,plot,2_27,1,2,779,123,14
GAZP,2,plot,2_27,1,2,779,124,16
GAZP,2,plot,2_27,1,3,780,116,0
GAZP,2,plot,2_27,1,3,780,117,2
GAZP,2,plot,2_27,1,3,780,118,4
GAZP,2,plot,2_27,1,3,780,119,6
GAZP,2,plot,2_27,1,3,780,120,8
GAZP,2,plot,2_27,1,3,780,121,10
GAZP,2,plot,2_27,1,3,780,122,12
GAZP,2,plot,2_27,1,3,780,123,14
GAZP,2,plot,2_27,1,3,780,124,16
GAZP,2,plot,2_27,1,4,781,116,0
GAZP,2,plot,2_27,1,4,781,117,2
GAZP,2,plot,2_27,1,4,781,118,4
GAZP,2,plot,2_27,1,4,781,119,6
GAZP,2,plot,2_27,1,4,781,120,8
GAZP,2,plot,2_27,1,4,781,121,10
GAZP,2,plot,2_27,1,4,781,122,12
GAZP,2,plot,2_27,1,4,781,123,14
GAZP,2,plot,2_27,1,4,781,124,16
GAZP,2,plot,2_27,1,5,782,116,0
GAZP,2,plot,2_27,1,5,782,117,2
GAZP,2,plot,2_27,1,5,782,118,4
GAZP,2,plot,2_27,1,5,782,119,6
GAZP,2,plot,2_27,1,5,782,120,8
GAZP,2,plot,2_27,1,5,782,121,10
GAZP,2,plot,2_27,1,5,782,122,12
GAZP,2,plot,2_27,1,5,782,123,14
GAZP,2,plot,2_27,1,5,782,124,16
GAZP,2,plot,2_27,1,6,783,116,0
GAZP,2,plot,2_27,1,6,783,117,2
GAZP,2,plot,2_27,1,6,783,118,4
GAZP,2,plot,2_27,1,6,783,119,6
GAZP,2,plot,2_27,1,6,783,120,8
GAZP,2,plot,2_27,1,6,783,121,10
GAZP,2,plot,2_27,1,6,783,122,12
GAZP,2,plot,2_27,1,6,783,123,14
GAZP,2,plot,2_27,1,6,783,124,16
GAZP,2,plot,2_27,1,7,784,116,0
GAZP,2,plot,2_27,1,7,784,117,2
GAZP,2,plot,2_27,1,7,784,118,4
GAZP,2,plot,2_27,1,7,784,119,6
GAZP,2,plot,2_27,1,7,784,120,8
GAZP,2,plot,2_27,1,7,784,121,10
GAZP,2,plot,2_27,1,7,784,122,12
GAZP,2,plot,2_27,1,7,784,123,14
GAZP,2,plot,2_27,1,7,784,124,16
GAZP,2,plot,2_27,1,8,785,116,0
GAZP,2,plot,2_27,1,8,785,117,2
GAZP,2,plot,2_27,1,8,785,118,4
GAZP,2,plot,2_27,1,8,785,119,6
GAZP,2,plot,2_27,1,8,785,120,8
GAZP,2,plot,2_27,1,8,785,121,10
GAZP,2,plot,2_27,1,8,785,122,12
GAZP,2,plot,2_27,1,8,785,123,14
GAZP,2,plot,2_27,1,8,785,124,16
GAZP,2,plot,2_28,1,1,786,125,0
GAZP,2,plot,2_28,1,2,787,125,0
GAZP,2,plot,2_28,1,3,788,125,0
GAZP,2,plot,2_28,1,4,789,125,0
GAZP,2,plot,2_28,1,5,790,125,0
GAZP,2,plot,2_28,1,6,791,125,0
GAZP,2,plot,2_28,1,7,792,125,0
GAZP,2,plot,2_28,1,8,793,125,0
GAZP,2,plot,2_29,1,1,794,126,0
GAZP,2,plot,2_29,1,2,795,126,0
GAZP,2,plot,2_29,1,3,796,126,0
GAZP,2,plot,2_29,1,4,797,126,0
GAZP,2,plot,2_29,1,5,798,126,0
GAZP,2,plot,2_29,1,6,799,126,0
GAZP,2,plot,2_29,1,7,800,126,0
GAZP,2,plot,2_29,1,8,801,126,0
GAZP,2,plot,2_3,1,1,802,127,0
GAZP,2,plot,2_3,1,2,803,127,0
GAZP,2,plot,2_3,1,3,804,127,0
GAZP,2,plot,2_3,1,4,805,127,0
GAZP,2,plot,2_3,1,5,806,127,0
GAZP,2,plot,2_3,1,6,807,127,0
GAZP,2,plot,2_3,1,7,808,127,0
GAZP,2,plot,2_3,1,8,809,127,0
GAZP,2,plot,2_30,1,1,810,128,0
GAZP,2,plot,2_30,1,2,811,128,0
GAZP,2,plot,2_30,1,3,812,128,0
GAZP,2,plot,2_30,1,4,813,128,0
GAZP,2,plot,2_30,1,5,814,128,0
GAZP,2,plot,2_30,1,6,815,128,0
GAZP,2,plot,2_30,1,7,816,128,0
GAZP,2,plot,2_30,1,8,817,128,0
GAZP,2,plot,2_31,1,1,818,129,0
GAZP,2,plot,2_31,1,1,818,130,2
GAZP,2,plot,2_31,1,1,818,131,4
GAZP,2,plot,2_31,1,1,818,132,6
GAZP,2,plot,2_31,1,1,818,133,8
GAZP,2,plot,2_31,1,1,818,134,10
GAZP,2,plot,2_31,1,1,818,135,12
GAZP,2,plot,2_31,1,1,818,136,14
GAZP,2,plot,2_31,1,1,818,137,16
GAZP,2,plot,2_31,1,2,819,129,0
GAZP,2,plot,2_31,1,2,819,130,2
GAZP,2,plot,2_31,1,2,819,131,4
GAZP,2,plot,2_31,1,2,819,132,6
GAZP,2,plot,2_31,1,2,819,133,8
GAZP,2,plot,2_31,1,2,819,134,10
GAZP,2,plot,2_31,1,2,819,135,12
GAZP,2,plot,2_31,1,2,819,136,14
GAZP,2,plot,2_31,1,2,819,137,16
GAZP,2,plot,2_31,1,3,820,129,0
GAZP,2,plot,2_31,1,3,820,130,2
GAZP,2,plot,2_31,1,3,820,131,4
GAZP,2,plot,2_31,1,3,820,132,6
GAZP,2,plot,2_31,1,3,820,133,8
GAZP,2,plot,2_31,1,3,820,134,10
GAZP,2,plot,2_31,1,3,820,135,12
GAZP,2,plot,2_31,1,3,820,136,14
GAZP,2,plot,2_31,1,3,820,137,16
GAZP,2,plot,2_31,1,4,821,129,0
GAZP,2,plot,2_31,1,4,821,130,2
GAZP,2,plot,2_31,1,4,821,131,4
GAZP,2,plot,2_31,1,4,821,132,6
GAZP,2,plot,2_31,1,4,821,133,8
GAZP,2,plot,2_31,1,4,821,134,10
GAZP,2,plot,2_31,1,4,821,135,12
GAZP,2,plot,2_31,1,4,821,136,14
GAZP,2,plot,2_31,1,4,821,137,16
GAZP,2,plot,2_31,1,5,822,129,0
GAZP,2,plot,2_31,1,5,822,130,2
GAZP,2,plot,2_31,1,5,822,131,4
GAZP,2,plot,2_31,1,5,822,132,6
GAZP,2,plot,2_31,1,5,822,133,8
GAZP,2,plot,2_31,1,5,822,134,10
GAZP,2,plot,2_31,1,5,822,135,12
GAZP,2,plot,2_31,1,5,822,136,14
GAZP,2,plot,2_31,1,5,822,137,16
GAZP,2,plot,2_31,1,6,823,129,0
GAZP,2,plot,2_31,1,6,823,130,2
GAZP,2,plot,2_31,1,6,823,131,4
GAZP,2,plot,2_31,1,6,823,132,6
GAZP,2,plot,2_31,1,6,823,133,8
GAZP,2,plot,2_31,1,6,823,134,10
GAZP,2,plot,2_31,1,6,823,135,12
GAZP,2,plot,2_31,1,6,823,136,14
GAZP,2,plot,2_31,1,6,823,137,16
GAZP,2,plot,2_31,1,7,824,129,0
GAZP,2,plot,2_31,1,7,824,130,2
GAZP,2,plot,2_31,1,7,824,131,4
GAZP,2,plot,2_31,1,7,824,132,6
GAZP,2,plot,2_31,1,7,824,133,8
GAZP,2,plot,2_31,1,7,824,134,10
GAZP,2,plot,2_31,1,7,824,135,12
GAZP,2,plot,2_31,1,7,824,136,14
GAZP,2,plot,2_31,1,7,824,137,16
GAZP,2,plot,2_31,1,8,825,129,0
GAZP,2,plot,2_31,1,8,825,130,2
GAZP,2,plot,2_31,1,8,825,131,4
GAZP,2,plot,2_31,1,8,825,132,6
GAZP,2,plot,2_31,1,8,825,133,8
GAZP,2,plot,2_31,1,8,825,134,10
GAZP,2,plot,2_31,1,8,825,135,12
GAZP,2,plot,2_31,1,8,825,136,14
GAZP,2,plot,2_31,1,8,825,137,16
GAZP,2,plot,2_32,1,1,826,138,0
GAZP,2,plot,2_32,1,1,826,139,2
GAZP,2,plot,2_32,1,1,826,140,4
GAZP,2,plot,2_32,1,1,826,141,6
GAZP,2,plot,2_32,1,1,826,142,8
GAZP,2,plot,2_32,1,1,826,143,10
GAZP,2,plot,2_32,1,1,826,144,12
GAZP,2,plot,2_32,1,1,826,145,14
GAZP,2,plot,2_32,1,1,826,146,16
GAZP,2,plot,2_32,1,2,827,138,0
GAZP,2,plot,2_32,1,2,827,139,2
GAZP,2,plot,2_32,1,2,827,140,4
GAZP,2,plot,2_32,1,2,827,141,6
GAZP,2,plot,2_32,1,2,827,142,8
GAZP,2,plot,2_32,1,2,827,143,10
GAZP,2,plot,2_32,1,2,827,144,12
GAZP,2,plot,2_32,1,2,827,145,14
GAZP,2,plot,2_32,1,2,827,146,16
GAZP,2,plot,2_32,1,3,828,138,0
GAZP,2,plot,2_32,1,3,828,139,2
GAZP,2,plot,2_32,1,3,828,140,4
GAZP,2,plot,2_32,1,3,828,141,6
GAZP,2,plot,2_32,1,3,828,142,8
GAZP,2,plot,2_32,1,3,828,143,10
GAZP,2,plot,2_32,1,3,828,144,12
GAZP,2,plot,2_32,1,3,828,145,14
GAZP,2,plot,2_32,1,3,828,146,16
GAZP,2,plot,2_32,1,4,829,138,0
GAZP,2,plot,2_32,1,4,829,139,2
GAZP,2,plot,2_32,1,4,829,140,4
GAZP,2,plot,2_32,1,4,829,141,6
GAZP,2,plot,2_32,1,4,829,142,8
GAZP,2,plot,2_32,1,4,829,143,10
GAZP,2,plot,2_32,1,4,829,144,12
GAZP,2,plot,2_32,1,4,829,145,14
GAZP,2,plot,2_32,1,4,829,146,16
GAZP,2,plot,2_32,1,5,830,138,0
GAZP,2,plot,2_32,1,5,830,139,2
GAZP,2,plot,2_32,1,5,830,140,4
GAZP,2,plot,2_32,1,5,830,141,6
GAZP,2,plot,2_32,1,5,830,142,8
GAZP,2,plot,2_32,1,5,830,143,10
GAZP,2,plot,2_32,1,5,830,144,12
GAZP,2,plot,2_32,1,5,830,145,14
GAZP,2,plot,2_32,1,5,830,146,16
GAZP,2,plot,2_32,1,6,831,138,0
GAZP,2,plot,2_32,1,6,831,139,2
GAZP,2,plot,2_32,1,6,831,140,4
GAZP,2,plot,2_32,1,6,831,141,6
GAZP,2,plot,2_32,1,6,831,142,8
GAZP,2,plot,2_32,1,6,831,143,10
GAZP,2,plot,2_32,1,6,831,144,12
GAZP,2,plot,2_32,1,6,831,145,14
GAZP,2,plot,2_32,1,6,831,146,16
GAZP,2,plot,2_32,1,7,832,138,0
GAZP,2,plot,2_32,1,7,832,139,2
GAZP,2,plot,2_32,1,7,832,140,4
GAZP,2,plot,2_32,1,7,832,141,6
GAZP,2,plot,2_32,1,7,832,142,8
GAZP,2,plot,2_32,1,7,832,143,10
GAZP,2,plot,2_32,1,7,832,144,12
GAZP,2,plot,2_32,1,7,832,145,14
GAZP,2,plot,2_32,1,7,832,146,16
GAZP,2,plot,2_32,1,8,833,138,0
GAZP,2,plot,2_32,1,8,833,139,2
GAZP,2,plot,2_32,1,8,833,140,4
GAZP,2,plot,2_32,1,8,833,141,6
GAZP,2,plot,2_32,1,8,833,142,8
GAZP,2,plot,2_32,1,8,833,143,10
GAZP,2,plot,2_32,1,8,833,144,12
GAZP,2,plot,2_32,1,8,833,145,14
GAZP,2,plot,2_32,1,8,833,146,16
GAZP,2,plot,2_33,1,1,834,147,0
GAZP,2,plot,2_33,1,2,835,147,0
GAZP,2,plot,2_33,1,3,836,147,0
GAZP,2,plot,2_33,1,4,837,147,0
GAZP,2,plot,2_33,1,5,838,147,0
GAZP,2,plot,2_33,1,6,839,147,0
GAZP,2,plot,2_33,1,7,840,147,0
GAZP,2,plot,2_33,1,8,841,147,0
GAZP,2,plot,2_34,1,1,842,148,0
GAZP,2,plot,2_34,1,2,843,148,0
GAZP,2,plot,2_34,1,3,844,148,0
GAZP,2,plot,2_34,1,4,845,148,0
GAZP,2,plot,2_34,1,5,846,148,0
GAZP,2,plot,2_34,1,6,847,148,0
GAZP,2,plot,2_34,1,7,848,148,0
GAZP,2,plot,2_34,1,8,849,148,0
GAZP,2,plot,2_35,1,1,850,149,0
GAZP,2,plot,2_35,1,1,850,150,2
GAZP,2,plot,2_35,1,1,850,151,4
GAZP,2,plot,2_35,1,1,850,152,6
GAZP,2,plot,2_35,1,1,850,153,8
GAZP,2,plot,2_35,1,1,850,154,10
GAZP,2,plot,2_35,1,1,850,155,12
GAZP,2,plot,2_35,1,1,850,156,14
GAZP,2,plot,2_35,1,1,850,157,16
GAZP,2,plot,2_35,1,2,851,149,0
GAZP,2,plot,2_35,1,2,851,150,2
GAZP,2,plot,2_35,1,2,851,151,4
GAZP,2,plot,2_35,1,2,851,152,6
GAZP,2,plot,2_35,1,2,851,153,8
GAZP,2,plot,2_35,1,2,851,154,10
GAZP,2,plot,2_35,1,2,851,155,12
GAZP,2,plot,2_35,1,2,851,156,14
GAZP,2,plot,2_35,1,2,851,157,16
GAZP,2,plot,2_35,1,3,852,149,0
GAZP,2,plot,2_35,1,3,852,150,2
GAZP,2,plot,2_35,1,3,852,151,4
GAZP,2,plot,2_35,1,3,852,152,6
GAZP,2,plot,2_35,1,3,852,153,8
GAZP,2,plot,2_35,1,3,852,154,10
GAZP,2,plot,2_35,1,3,852,155,12
GAZP,2,plot,2_35,1,3,852,156,14
GAZP,2,plot,2_35,1,3,852,157,16
GAZP,2,plot,2_35,1,4,853,149,0
GAZP,2,plot,2_35,1,4,853,150,2
GAZP,2,plot,2_35,1,4,853,151,4
GAZP,2,plot,2_35,1,4,853,152,6
GAZP,2,plot,2_35,1,4,853,153,8
GAZP,2,plot,2_35,1,4,853,154,10
GAZP,2,plot,2_35,1,4,853,155,12
GAZP,2,plot,2_35,1,4,853,156,14
GAZP,2,plot,2_35,1,4,853,157,16
GAZP,2,plot,2_35,1,5,854,149,0
GAZP,2,plot,2_35,1,5,854,150,2
GAZP,2,plot,2_35,1,5,854,151,4
GAZP,2,plot,2_35,1,5,854,152,6
GAZP,2,plot,2_35,1,5,854,153,8
GAZP,2,plot,2_35,1,5,854,154,10
GAZP,2,plot,2_35,1,5,854,155,12
GAZP,2,plot,2_35,1,5,854,156,14
GAZP,2,plot,2_35,1,5,854,157,16
GAZP,2,plot,2_35,1,6,855,149,0
GAZP,2,plot,2_35,1,6,855,150,2
GAZP,2,plot,2_35,1,6,855,151,4
GAZP,2,plot,2_35,1,6,855,152,6
GAZP,2,plot,2_35,1,6,855,153,8
GAZP,2,plot,2_35,1,6,855,154,10
GAZP,2,plot,2_35,1,6,855,155,12
GAZP,2,plot,2_35,1,6,855,156,14
GAZP,2,plot,2_35,1,6,855,157,16
GAZP,2,plot,2_35,1,7,856,149,0
GAZP,2,plot,2_35,1,7,856,150,2
GAZP,2,plot,2_35,1,7,856,151,4
GAZP,2,plot,2_35,1,7,856,152,6
GAZP,2,plot,2_35,1,7,856,153,8
GAZP,2,plot,2_35,1,7,856,154,10
GAZP,2,plot,2_35,1,7,856,155,12
GAZP,2,plot,2_35,1,7,856,156,14
GAZP,2,plot,2_35,1,7,856,157,16
GAZP,2,plot,2_35,1,8,857,149,0
GAZP,2,plot,2_35,1,8,857,150,2
GAZP,2,plot,2_35,1,8,857,151,4
GAZP,2,plot,2_35,1,8,857,152,6
GAZP,2,plot,2_35,1,8,857,153,8
GAZP,2,plot,2_35,1,8,857,154,10
GAZP,2,plot,2_35,1,8,857,155,12
GAZP,2,plot,2_35,1,8,857,156,14
GAZP,2,plot,2_35,1,8,857,157,16
GAZP,2,plot,2_36,1,1,858,158,0
GAZP,2,plot,2_36,1,1,858,159,2
GAZP,2,plot,2_36,1,1,858,160,4
GAZP,2,plot,2_36,1,1,858,161,6
GAZP,2,plot,2_36,1,1,858,162,8
GAZP,2,plot,2_36,1,1,858,163,10
GAZP,2,plot,2_36,1,1,858,164,12
GAZP,2,plot,2_36,1,1,858,165,14
GAZP,2,plot,2_36,1,1,858,166,16
GAZP,2,plot,2_36,1,2,859,158,0
GAZP,2,plot,2_36,1,2,859,159,2
GAZP,2,plot,2_36,1,2,859,160,4
GAZP,2,plot,2_36,1,2,859,161,6
GAZP,2,plot,2_36,1,2,859,162,8
GAZP,2,plot,2_36,1,2,859,163,10
GAZP,2,plot,2_36,1,2,859,164,12
GAZP,2,plot,2_36,1,2,859,165,14
GAZP,2,plot,2_36,1,2,859,166,16
GAZP,2,plot,2_36,1,3,860,158,0
GAZP,2,plot,2_36,1,3,860,159,2
GAZP,2,plot,2_36,1,3,860,160,4
GAZP,2,plot,2_36,1,3,860,161,6
GAZP,2,plot,2_36,1,3,860,162,8
GAZP,2,plot,2_36,1,3,860,163,10
GAZP,2,plot,2_36,1,3,860,164,12
GAZP,2,plot,2_36,1,3,860,165,14
GAZP,2,plot,2_36,1,3,860,166,16
GAZP,2,plot,2_36,1,4,861,158,0
GAZP,2,plot,2_36,1,4,861,159,2
GAZP,2,plot,2_36,1,4,861,160,4
GAZP,2,plot,2_36,1,4,861,161,6
GAZP,2,plot,2_36,1,4,861,162,8
GAZP,2,plot,2_36,1,4,861,163,10
GAZP,2,plot,2_36,1,4,861,164,12
GAZP,2,plot,2_36,1,4,861,165,14
GAZP,2,plot,2_36,1,4,861,166,16
GAZP,2,plot,2_36,1,5,862,158,0
GAZP,2,plot,2_36,1,5,862,159,2
GAZP,2,plot,2_36,1,5,862,160,4
GAZP,2,plot,2_36,1,5,862,161,6
GAZP,2,plot,2_36,1,5,862,162,8
GAZP,2,plot,2_36,1,5,862,163,10
GAZP,2,plot,2_36,1,5,862,164,12
GAZP,2,plot,2_36,1,5,862,165,14
GAZP,2,plot,2_36,1,5,862,166,16
GAZP,2,plot,2_36,1,6,863,158,0
GAZP,2,plot,2_36,1,6,863,159,2
GAZP,2,plot,2_36,1,6,863,160,4
GAZP,2,plot,2_36,1,6,863,161,6
GAZP,2,plot,2_36,1,6,863,162,8
GAZP,2,plot,2_36,1,6,863,163,10
GAZP,2,plot,2_36,1,6,863,164,12
GAZP,2,plot,2_36,1,6,863,165,14
GAZP,2,plot,2_36,1,6,863,166,16
GAZP,2,plot,2_36,1,7,864,158,0
GAZP,2,plot,2_36,1,7,864,159,2
GAZP,2,plot,2_36,1,7,864,160,4
GAZP,2,plot,2_36,1,7,864,161,6
GAZP,2,plot,2_36,1,7,864,162,8
GAZP,2,plot,2_36,1,7,864,163,10
GAZP,2,plot,2_36,1,7,864,164,12
GAZP,2,plot,2_36,1,7,864,165,14
GAZP,2,plot,2_36,1,7,864,166,16
GAZP,2,plot,2_36,1,8,865,158,0
GAZP,2,plot,2_36,1,8,865,159,2
GAZP,2,plot,2_36,1,8,865,160,4
GAZP,2,plot,2_36,1,8,865,161,6
GAZP,2,plot,2_36,1,8,865,162,8
GAZP,2,plot,2_36,1,8,865,163,10
GAZP,2,plot,2_36,1,8,865,164,12
GAZP,2,plot,2_36,1,8,865,165,14
GAZP,2,plot,2_36,1,8,865,166,16
GAZP,2,plot,2_4,1,1,866,167,0
GAZP,2,plot,2_4,1,1,866,168,2
GAZP,2,plot,2_4,1,1,866,169,4
GAZP,2,plot,2_4,1,1,866,170,6
GAZP,2,plot,2_4,1,1,866,171,8
GAZP,2,plot,2_4,1,1,866,172,10
GAZP,2,plot,2_4,1,1,866,173,12
GAZP,2,plot,2_4,1,1,866,174,14
GAZP,2,plot,2_4,1,1,866,175,16
GAZP,2,plot,2_4,1,2,867,167,0
GAZP,2,plot,2_4,1,2,867,168,2
GAZP,2,plot,2_4,1,2,867,169,4
GAZP,2,plot,2_4,1,2,867,170,6
GAZP,2,plot,2_4,1,2,867,171,8
GAZP,2,plot,2_4,1,2,867,172,10
GAZP,2,plot,2_4,1,2,867,173,12
GAZP,2,plot,2_4,1,2,867,174,14
GAZP,2,plot,2_4,1,2,867,175,16
GAZP,2,plot,2_4,1,3,868,167,0
GAZP,2,plot,2_4,1,3,868,168,2
GAZP,2,plot,2_4,1,3,868,169,4
GAZP,2,plot,2_4,1,3,868,170,6
GAZP,2,plot,2_4,1,3,868,171,8
GAZP,2,plot,2_4,1,3,868,172,10
GAZP,2,plot,2_4,1,3,868,173,12
GAZP,2,plot,2_4,1,3,868,174,14
GAZP,2,plot,2_4,1,3,868,175,16
GAZP,2,plot,2_4,1,4,869,167,0
GAZP,2,plot,2_4,1,4,869,168,2
GAZP,2,plot,2_4,1,4,869,169,4
GAZP,2,plot,2_4,1,4,869,170,6
GAZP,2,plot,2_4,1,4,869,171,8
GAZP,2,plot,2_4,1,4,869,172,10
GAZP,2,plot,2_4,1,4,869,173,12
GAZP,2,plot,2_4,1,4,869,174,14
GAZP,2,plot,2_4,1,4,869,175,16
GAZP,2,plot,2_4,1,5,870,167,0
GAZP,2,plot,2_4,1,5,870,168,2
GAZP,2,plot,2_4,1,5,870,169,4
GAZP,2,plot,2_4,1,5,870,170,6
GAZP,2,plot,2_4,1,5,870,171,8
GAZP,2,plot,2_4,1,5,870,172,10
GAZP,2,plot,2_4,1,5,870,173,12
GAZP,2,plot,2_4,1,5,870,174,14
GAZP,2,plot,2_4,1,5,870,175,16
GAZP,2,plot,2_4,1,6,871,167,0
GAZP,2,plot,2_4,1,6,871,168,2
GAZP,2,plot,2_4,1,6,871,169,4
GAZP,2,plot,2_4,1,6,871,170,6
GAZP,2,plot,2_4,1,6,871,171,8
GAZP,2,plot,2_4,1,6,871,172,10
GAZP,2,plot,2_4,1,6,871,173,12
GAZP,2,plot,2_4,1,6,871,174,14
GAZP,2,plot,2_4,1,6,871,175,16
GAZP,2,plot,2_4,1,7,872,167,0
GAZP,2,plot,2_4,1,7,872,168,2
GAZP,2,plot,2_4,1,7,872,169,4
GAZP,2,plot,2_4,1,7,872,170,6
GAZP,2,plot,2_4,1,7,872,171,8
GAZP,2,plot,2_4,1,7,872,172,10
GAZP,2,plot,2_4,1,7,872,173,12
GAZP,2,plot,2_4,1,7,872,174,14
GAZP,2,plot,2_4,1,7,872,175,16
GAZP,2,plot,2_4,1,8,873,167,0
GAZP,2,plot,2_4,1,8,873,168,2
GAZP,2,plot,2_4,1,8,873,169,4
GAZP,2,plot,2_4,1,8,873,170,6
GAZP,2,plot,2_4,1,8,873,171,8
GAZP,2,plot,2_4,1,8,873,172,10
GAZP,2,plot,2_4,1,8,873,173,12
GAZP,2,plot,2_4,1,8,873,174,14
GAZP,2,plot,2_4,1,8,873,175,16
GAZP,2,plot,2_5,1,1,874,176,0
GAZP,2,plot,2_5,1,1,874,177,2
GAZP,2,plot,2_5,1,1,874,178,4
GAZP,2,plot,2_5,1,1,874,179,6
GAZP,2,plot,2_5,1,1,874,180,8
GAZP,2,plot,2_5,1,1,874,181,10
GAZP,2,plot,2_5,1,1,874,182,12
GAZP,2,plot,2_5,1,1,874,183,14
GAZP,2,plot,2_5,1,1,874,184,16
GAZP,2,plot,2_5,1,2,875,176,0
GAZP,2,plot,2_5,1,2,875,177,2
GAZP,2,plot,2_5,1,2,875,178,4
GAZP,2,plot,2_5,1,2,875,179,6
GAZP,2,plot,2_5,1,2,875,180,8
GAZP,2,plot,2_5,1,2,875,181,10
GAZP,2,plot,2_5,1,2,875,182,12
GAZP,2,plot,2_5,1,2,875,183,14
GAZP,2,plot,2_5,1,2,875,184,16
GAZP,2,plot,2_5,1,3,876,176,0
GAZP,2,plot,2_5,1,3,876,177,2
GAZP,2,plot,2_5,1,3,876,178,4
GAZP,2,plot,2_5,1,3,876,179,6
GAZP,2,plot,2_5,1,3,876,180,8
GAZP,2,plot,2_5,1,3,876,181,10
GAZP,2,plot,2_5,1,3,876,182,12
GAZP,2,plot,2_5,1,3,876,183,14
GAZP,2,plot,2_5,1,3,876,184,16
GAZP,2,plot,2_5,1,4,877,176,0
GAZP,2,plot,2_5,1,4,877,177,2
GAZP,2,plot,2_5,1,4,877,178,4
GAZP,2,plot,2_5,1,4,877,179,6
GAZP,2,plot,2_5,1,4,877,180,8
GAZP,2,plot,2_5,1,4,877,181,10
GAZP,2,plot,2_5,1,4,877,182,12
GAZP,2,plot,2_5,1,4,877,183,14
GAZP,2,plot,2_5,1,4,877,184,16
GAZP,2,plot,2_5,1,5,878,176,0
GAZP,2,plot,2_5,1,5,878,177,2
GAZP,2,plot,2_5,1,5,878,178,4
GAZP,2,plot,2_5,1,5,878,179,6
GAZP,2,plot,2_5,1,5,878,180,8
GAZP,2,plot,2_5,1,5,878,181,10
GAZP,2,plot,2_5,1,5,878,182,12
GAZP,2,plot,2_5,1,5,878,183,14
GAZP,2,plot,2_5,1,5,878,184,16
GAZP,2,plot,2_5,1,6,879,176,0
GAZP,2,plot,2_5,1,6,879,177,2
GAZP,2,plot,2_5,1,6,879,178,4
GAZP,2,plot,2_5,1,6,879,179,6
GAZP,2,plot,2_5,1,6,879,180,8
GAZP,2,plot,2_5,1,6,879,181,10
GAZP,2,plot,2_5,1,6,879,182,12
GAZP,2,plot,2_5,1,6,879,183,14
GAZP,2,plot,2_5,1,6,879,184,16
GAZP,2,plot,2_5,1,7,880,176,0
GAZP,2,plot,2_5,1,7,880,177,2
GAZP,2,plot,2_5,1,7,880,178,4
GAZP,2,plot,2_5,1,7,880,179,6
GAZP,2,plot,2_5,1,7,880,180,8
GAZP,2,plot,2_5,1,7,880,181,10
GAZP,2,plot,2_5,1,7,880,182,12
GAZP,2,plot,2_5,1,7,880,183,14
GAZP,2,plot,2_5,1,7,880,184,16
GAZP,2,plot,2_5,1,8,881,176,0
GAZP,2,plot,2_5,1,8,881,177,2
GAZP,2,plot,2_5,1,8,881,178,4
GAZP,2,plot,2_5,1,8,881,179,6
GAZP,2,plot,2_5,1,8,881,180,8
GAZP,2,plot,2_5,1,8,881,181,10
GAZP,2,plot,2_5,1,8,881,182,12
GAZP,2,plot,2_5,1,8,881,183,14
GAZP,2,plot,2_5,1,8,881,184,16
GAZP,2,plot,2_6,1,1,882,185,0
GAZP,2,plot,2_6,1,2,883,185,0
GAZP,2,plot,2_6,1,3,884,185,0
GAZP,2,plot,2_6,1,4,885,185,0
GAZP,2,plot,2_6,1,5,886,185,0
