areaid,siteid,type,size,units,restoration_start_year,restoration_type,disturbance_end_year,parentid
4433,166,plot,0.25,m2,2014,passive,,3401
4496,166,plot,0.25,m2,2014,passive,,3401
4497,166,plot,0.25,m2,2014,passive,,3401
4498,166,plot,0.25,m2,2014,passive,,3401
4499,166,plot,0.25,m2,2014,passive,,3401
4500,166,plot,0.25,m2,2014,passive,,3401
4501,166,plot,0.25,m2,2014,passive,,3401
4502,166,plot,0.25,m2,2014,passive,,3401
4503,166,plot,0.25,m2,2014,passive,,3401
4504,166,plot,0.25,m2,2014,passive,,3401
4505,166,plot,0.25,m2,2014,passive,,3401
4434,166,plot,0.25,m2,2014,passive,,3401
4506,166,plot,0.25,m2,2014,passive,,3401
4507,166,plot,0.25,m2,2014,passive,,3401
4508,166,plot,0.25,m2,2014,passive,,3401
4509,166,plot,0.25,m2,2014,passive,,3401
4510,166,plot,0.25,m2,2014,passive,,3401
4511,166,plot,0.25,m2,2014,passive,,3401
4512,166,plot,0.25,m2,2014,passive,,3401
4513,166,plot,0.25,m2,2014,passive,,3401
4514,166,plot,0.25,m2,2014,passive,,3401
4515,166,plot,0.25,m2,2014,passive,,3401
4435,166,plot,0.25,m2,2014,passive,,3401
4516,166,plot,0.25,m2,2014,passive,,3401
4517,166,plot,0.25,m2,2014,passive,,3401
4518,166,plot,0.25,m2,2014,passive,,3401
4519,166,plot,0.25,m2,2014,passive,,3401
4520,166,plot,0.25,m2,2014,passive,,3401
4521,166,plot,0.25,m2,2014,passive,,3401
4522,166,plot,0.25,m2,2014,passive,,3401
4523,166,plot,0.25,m2,2014,passive,,3401
4524,166,plot,0.25,m2,2014,passive,,3401
4525,166,plot,0.25,m2,2014,passive,,3401
3402,166,block,,m2,2014,passive,,
4563,166,plot,0.25,m2,2014,passive,,3402
4572,166,plot,0.25,m2,2014,passive,,3402
4573,166,plot,0.25,m2,2014,passive,,3402
4574,166,plot,0.25,m2,2014,passive,,3402
4575,166,plot,0.25,m2,2014,passive,,3402
4576,166,plot,0.25,m2,2014,passive,,3402
4577,166,plot,0.25,m2,2014,passive,,3402
4578,166,plot,0.25,m2,2014,passive,,3402
4579,166,plot,0.25,m2,2014,passive,,3402
4580,166,plot,0.25,m2,2014,passive,,3402
4581,166,plot,0.25,m2,2014,passive,,3402
4564,166,plot,0.25,m2,2014,passive,,3402
4582,166,plot,0.25,m2,2014,passive,,3402
4583,166,plot,0.25,m2,2014,passive,,3402
4584,166,plot,0.25,m2,2014,passive,,3402
4585,166,plot,0.25,m2,2014,passive,,3402
4586,166,plot,0.25,m2,2014,passive,,3402
4587,166,plot,0.25,m2,2014,passive,,3402
4588,166,plot,0.25,m2,2014,passive,,3402
4589,166,plot,0.25,m2,2014,passive,,3402
4590,166,plot,0.25,m2,2014,passive,,3402
4591,166,plot,0.25,m2,2014,passive,,3402
4565,166,plot,0.25,m2,2014,passive,,3402
4592,166,plot,0.25,m2,2014,passive,,3402
4593,166,plot,0.25,m2,2014,passive,,3402
4594,166,plot,0.25,m2,2014,passive,,3402
4595,166,plot,0.25,m2,2014,passive,,3402
4596,166,plot,0.25,m2,2014,passive,,3402
4597,166,plot,0.25,m2,2014,passive,,3402
4598,166,plot,0.25,m2,2014,passive,,3402
4599,166,plot,0.25,m2,2014,passive,,3402
4600,166,plot,0.25,m2,2014,passive,,3402
4601,166,plot,0.25,m2,2014,passive,,3402
4566,166,plot,0.25,m2,2014,passive,,3402
4602,166,plot,0.25,m2,2014,passive,,3402
4603,166,plot,0.25,m2,2014,passive,,3402
4604,166,plot,0.25,m2,2014,passive,,3402
4605,166,plot,0.25,m2,2014,passive,,3402
4606,166,plot,0.25,m2,2014,passive,,3402
4607,166,plot,0.25,m2,2014,passive,,3402
4608,166,plot,0.25,m2,2014,passive,,3402
4609,166,plot,0.25,m2,2014,passive,,3402
4610,166,plot,0.25,m2,2014,passive,,3402
4611,166,plot,0.25,m2,2014,passive,,3402
4567,166,plot,0.25,m2,2014,passive,,3402
4612,166,plot,0.25,m2,2014,passive,,3402
4613,166,plot,0.25,m2,2014,passive,,3402
4614,166,plot,0.25,m2,2014,passive,,3402
4615,166,plot,0.25,m2,2014,passive,,3402
4616,166,plot,0.25,m2,2014,passive,,3402
4617,166,plot,0.25,m2,2014,passive,,3402
4618,166,plot,0.25,m2,2014,passive,,3402
4619,166,plot,0.25,m2,2014,passive,,3402
4620,166,plot,0.25,m2,2014,passive,,3402
4621,166,plot,0.25,m2,2014,passive,,3402
4568,166,plot,0.25,m2,2014,passive,,3402
4622,166,plot,0.25,m2,2014,passive,,3402
4569,166,plot,0.25,m2,2014,passive,,3402
4570,166,plot,0.25,m2,2014,passive,,3402
4571,166,plot,0.25,m2,2014,passive,,3402
3116,166,block,,m2,2014,seeding,,
3403,166,plot,0.125,m2,2014,seeding,,3116
3404,166,plot,0.125,m2,2014,seeding,,3116
3117,166,block,,m2,2014,seeding,,
3405,166,plot,0.125,m2,2014,seeding,,3117
3406,166,plot,0.125,m2,2014,seeding,,3117
3118,166,block,,m2,2014,seeding,,
3407,166,plot,0.125,m2,2014,seeding,,3118
3408,166,plot,0.125,m2,2014,seeding,,3118
3119,166,block,,m2,2014,seeding,,
3409,166,plot,0.125,m2,2014,seeding,,3119
3410,166,plot,0.125,m2,2014,seeding,,3119
3120,166,block,,m2,2014,seeding,,
3411,166,plot,0.125,m2,2014,seeding,,3120
3412,166,plot,0.125,m2,2014,seeding,,3120
3121,166,block,,m2,2014,seeding,,
3413,166,plot,0.125,m2,2014,seeding,,3121
3414,166,plot,0.125,m2,2014,seeding,,3121
3122,166,block,,m2,2014,seeding,,
3415,166,plot,0.125,m2,2014,seeding,,3122
3416,166,plot,0.125,m2,2014,seeding,,3122
3123,166,block,,m2,2014,seeding,,
3417,166,plot,0.125,m2,2014,seeding,,3123
3418,166,plot,0.125,m2,2014,seeding,,3123
3124,166,block,,m2,2014,seeding,,
3419,166,plot,0.125,m2,2014,seeding,,3124
3420,166,plot,0.125,m2,2014,seeding,,3124
3125,166,block,,m2,2014,seeding,,
3421,166,plot,0.125,m2,2014,seeding,,3125
3422,166,plot,0.125,m2,2014,seeding,,3125
3126,166,block,,m2,2014,seeding,,
3423,166,plot,0.125,m2,2014,seeding,,3126
3424,166,plot,0.125,m2,2014,seeding,,3126
3127,166,block,,m2,2014,seeding,,
3425,166,plot,0.125,m2,2014,seeding,,3127
3426,166,plot,0.125,m2,2014,seeding,,3127
3128,166,block,,m2,2014,seeding,,
3427,166,plot,0.125,m2,2014,seeding,,3128
3428,166,plot,0.125,m2,2014,seeding,,3128
3129,166,block,,m2,2014,seeding,,
3429,166,plot,0.125,m2,2014,seeding,,3129
3430,166,plot,0.125,m2,2014,seeding,,3129
3130,166,block,,m2,2014,seeding,,
3431,166,plot,0.125,m2,2014,seeding,,3130
3432,166,plot,0.125,m2,2014,seeding,,3130
3131,166,block,,m2,2014,seeding,,
3433,166,plot,0.125,m2,2014,seeding,,3131
3434,166,plot,0.125,m2,2014,seeding,,3131
3132,166,block,,m2,2014,seeding,,
3435,166,plot,0.125,m2,2014,seeding,,3132
3436,166,plot,0.125,m2,2014,seeding,,3132
3133,166,block,,m2,2014,seeding,,
3437,166,plot,0.125,m2,2014,seeding,,3133
3438,166,plot,0.125,m2,2014,seeding,,3133
3134,166,block,,m2,2014,seeding,,
3439,166,plot,0.125,m2,2014,seeding,,3134
3440,166,plot,0.125,m2,2014,seeding,,3134
3135,166,block,,m2,2014,seeding,,
3441,166,plot,0.125,m2,2014,seeding,,3135
3442,166,plot,0.125,m2,2014,seeding,,3135
3136,166,block,,m2,2014,seeding,,
3443,166,plot,0.125,m2,2014,seeding,,3136
3444,166,plot,0.125,m2,2014,seeding,,3136
3137,166,block,,m2,2014,seeding,,
3445,166,plot,0.125,m2,2014,seeding,,3137
3446,166,plot,0.125,m2,2014,seeding,,3137
3138,166,block,,m2,2014,seeding,,
3447,166,plot,0.125,m2,2014,seeding,,3138
3448,166,plot,0.125,m2,2014,seeding,,3138
3139,166,block,,m2,2014,seeding,,
3449,166,plot,0.125,m2,2014,seeding,,3139
3450,166,plot,0.125,m2,2014,seeding,,3139
3140,166,block,,m2,2014,seeding,,
3451,166,plot,0.125,m2,2014,seeding,,3140
3452,166,plot,0.125,m2,2014,seeding,,3140
3141,166,block,,m2,2014,seeding,,
3453,166,plot,0.125,m2,2014,seeding,,3141
3454,166,plot,0.125,m2,2014,seeding,,3141
3142,166,block,,m2,2014,seeding,,
3455,166,plot,0.125,m2,2014,seeding,,3142
3456,166,plot,0.125,m2,2014,seeding,,3142
3143,166,block,,m2,2014,seeding,,
3457,166,plot,0.125,m2,2014,seeding,,3143
3458,166,plot,0.125,m2,2014,seeding,,3143
3144,166,block,,m2,2014,seeding,,
3459,166,plot,0.125,m2,2014,seeding,,3144
3460,166,plot,0.125,m2,2014,seeding,,3144
3145,166,block,,m2,2014,seeding,,
3461,166,plot,0.125,m2,2014,seeding,,3145
3462,166,plot,0.125,m2,2014,seeding,,3145
3146,166,block,,m2,2014,seeding,,
3463,166,plot,0.125,m2,2014,seeding,,3146
3464,166,plot,0.125,m2,2014,seeding,,3146
3147,166,block,,m2,2014,seeding,,
3465,166,plot,0.125,m2,2014,seeding,,3147
3466,166,plot,0.125,m2,2014,seeding,,3147
3148,166,block,,m2,2014,seeding,,
3467,166,plot,0.125,m2,2014,seeding,,3148
3468,166,plot,0.125,m2,2014,seeding,,3148
3149,166,block,,m2,2014,seeding,,
3469,166,plot,0.125,m2,2014,seeding,,3149
3470,166,plot,0.125,m2,2014,seeding,,3149
3150,166,block,,m2,2014,seeding,,
3471,166,plot,0.125,m2,2014,seeding,,3150
3472,166,plot,0.125,m2,2014,seeding,,3150
3151,166,block,,m2,2014,seeding,,
3473,166,plot,0.125,m2,2014,seeding,,3151
3474,166,plot,0.125,m2,2014,seeding,,3151
3152,166,block,,m2,2014,seeding,,
3475,166,plot,0.125,m2,2014,seeding,,3152
3476,166,plot,0.125,m2,2014,seeding,,3152
3153,166,block,,m2,2014,seeding,,
3477,166,plot,0.125,m2,2014,seeding,,3153
3478,166,plot,0.125,m2,2014,seeding,,3153
3154,166,block,,m2,2014,seeding,,
3479,166,plot,0.125,m2,2014,seeding,,3154
3480,166,plot,0.125,m2,2014,seeding,,3154
3155,166,block,,m2,2014,seeding,,
3481,166,plot,0.125,m2,2014,seeding,,3155
3482,166,plot,0.125,m2,2014,seeding,,3155
3156,166,block,,m2,2014,seeding,,
3483,166,plot,0.125,m2,2014,seeding,,3156
3484,166,plot,0.125,m2,2014,seeding,,3156
3157,166,block,,m2,2014,seeding,,
3485,166,plot,0.125,m2,2014,seeding,,3157
3486,166,plot,0.125,m2,2014,seeding,,3157
3158,166,block,,m2,2014,seeding,,
3487,166,plot,0.125,m2,2014,seeding,,3158
3488,166,plot,0.125,m2,2014,seeding,,3158
3159,166,block,,m2,2014,seeding,,
3489,166,plot,0.125,m2,2014,seeding,,3159
3490,166,plot,0.125,m2,2014,seeding,,3159
3160,166,block,,m2,2014,seeding,,
3491,166,plot,0.125,m2,2014,seeding,,3160
3492,166,plot,0.125,m2,2014,seeding,,3160
3161,166,block,,m2,2014,seeding,,
3493,166,plot,0.125,m2,2014,seeding,,3161
3494,166,plot,0.125,m2,2014,seeding,,3161
3162,166,block,,m2,2014,seeding,,
3495,166,plot,0.125,m2,2014,seeding,,3162
3496,166,plot,0.125,m2,2014,seeding,,3162
3163,166,block,,m2,2014,seeding,,
3497,166,plot,0.125,m2,2014,seeding,,3163
3498,166,plot,0.125,m2,2014,seeding,,3163
3164,166,block,,m2,2014,seeding,,
3499,166,plot,0.125,m2,2014,seeding,,3164
3500,166,plot,0.125,m2,2014,seeding,,3164
3165,166,block,,m2,2014,seeding,,
3501,166,plot,0.125,m2,2014,seeding,,3165
3502,166,plot,0.125,m2,2014,seeding,,3165
3166,166,block,,m2,2014,seeding,,
3503,166,plot,0.125,m2,2014,seeding,,3166
3504,166,plot,0.125,m2,2014,seeding,,3166
3167,166,block,,m2,2014,seeding,,
3505,166,plot,0.125,m2,2014,seeding,,3167
3506,166,plot,0.125,m2,2014,seeding,,3167
3168,166,block,,m2,2014,seeding,,
3507,166,plot,0.125,m2,2014,seeding,,3168
3508,166,plot,0.125,m2,2014,seeding,,3168
3169,166,block,,m2,2014,seeding,,
3509,166,plot,0.125,m2,2014,seeding,,3169
3510,166,plot,0.125,m2,2014,seeding,,3169
3170,166,block,,m2,2014,seeding,,
3511,166,plot,0.125,m2,2014,seeding,,3170
3512,166,plot,0.125,m2,2014,seeding,,3170
3171,166,block,,m2,2014,seeding,,
3513,166,plot,0.125,m2,2014,seeding,,3171
3514,166,plot,0.125,m2,2014,seeding,,3171
3172,166,block,,m2,2014,seeding,,
3515,166,plot,0.125,m2,2014,seeding,,3172
3516,166,plot,0.125,m2,2014,seeding,,3172
3173,166,block,,m2,2014,seeding,,
3517,166,plot,0.125,m2,2014,seeding,,3173
3518,166,plot,0.125,m2,2014,seeding,,3173
3174,166,block,,m2,2014,seeding,,
3519,166,plot,0.125,m2,2014,seeding,,3174
3520,166,plot,0.125,m2,2014,seeding,,3174
3175,166,block,,m2,2014,seeding,,
3521,166,plot,0.125,m2,2014,seeding,,3175
3522,166,plot,0.125,m2,2014,seeding,,3175
3176,166,block,,m2,2014,seeding,,
3523,166,plot,0.125,m2,2014,seeding,,3176
3524,166,plot,0.125,m2,2014,seeding,,3176
3177,166,block,,m2,2014,seeding,,
3525,166,plot,0.125,m2,2014,seeding,,3177
3526,166,plot,0.125,m2,2014,seeding,,3177
3178,166,block,,m2,2014,seeding,,
3527,166,plot,0.125,m2,2014,seeding,,3178
3528,166,plot,0.125,m2,2014,seeding,,3178
3179,166,block,,m2,2014,seeding,,
3529,166,plot,0.125,m2,2014,seeding,,3179
3530,166,plot,0.125,m2,2014,seeding,,3179
3180,166,block,,m2,2014,seeding,,
3531,166,plot,0.125,m2,2014,seeding,,3180
3532,166,plot,0.125,m2,2014,seeding,,3180
3181,166,block,,m2,2014,seeding,,
3533,166,plot,0.125,m2,2014,seeding,,3181
3534,166,plot,0.125,m2,2014,seeding,,3181
3182,166,block,,m2,2014,seeding,,
3535,166,plot,0.125,m2,2014,seeding,,3182
3536,166,plot,0.125,m2,2014,seeding,,3182
3183,166,block,,m2,2014,seeding,,
3537,166,plot,0.125,m2,2014,seeding,,3183
3538,166,plot,0.125,m2,2014,seeding,,3183
3184,166,block,,m2,2014,seeding,,
3539,166,plot,0.125,m2,2014,seeding,,3184
3540,166,plot,0.125,m2,2014,seeding,,3184
3185,166,block,,m2,2014,seeding,,
3541,166,plot,0.125,m2,2014,seeding,,3185
3542,166,plot,0.125,m2,2014,seeding,,3185
3186,166,block,,m2,2014,seeding,,
3543,166,plot,0.125,m2,2014,seeding,,3186
3544,166,plot,0.125,m2,2014,seeding,,3186
