project_code,projectid,source_treatmentid,tsr,source_month,source_day,supabase_areaid,supabase_veg_resultid,current_year,current_month,proposed_month,month_action,current_day,proposed_day,day_action
GAZP1,1,1_18,6,2,,290,290,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_18,6,2,,291,291,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_18,6,2,,292,292,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_18,6,2,,293,293,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_18,6,2,,294,294,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_18,6,2,,295,295,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_18,6,2,,296,296,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_18,6,2,,297,297,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_18,6,2,,298,298,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_18,6,2,,299,299,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_18,6,2,,300,300,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_18,6,2,,301,301,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_18,6,2,,302,302,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_18,6,2,,303,303,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_18,6,2,,304,304,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_18,6,2,,305,305,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_18,6,2,,306,306,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_18,6,2,,307,307,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_18,6,2,,308,308,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_18,6,2,,309,309,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_18,6,2,,310,310,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_18,6,2,,311,311,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_18,6,2,,312,312,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_18,6,2,,313,313,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_18,6,2,,314,314,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_18,6,2,,315,315,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_18,6,2,,316,316,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_19,6,2,,317,317,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_19,6,2,,318,318,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_19,6,2,,319,319,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_19,6,2,,320,320,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_19,6,2,,321,321,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_19,6,2,,322,322,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_19,6,2,,323,323,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_19,6,2,,324,324,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_19,6,2,,325,325,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_19,6,2,,326,326,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_19,6,2,,327,327,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_19,6,2,,328,328,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_19,6,2,,329,329,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_19,6,2,,330,330,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_19,6,2,,331,331,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_19,6,2,,332,332,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_19,6,2,,333,333,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_19,6,2,,334,334,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_19,6,2,,335,335,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_19,6,2,,336,336,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_19,6,2,,337,337,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_19,6,2,,338,338,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_19,6,2,,339,339,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_19,6,2,,340,340,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_19,6,2,,341,341,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_19,6,2,,342,342,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_19,6,2,,343,343,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_19,6,2,,344,344,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_19,6,2,,345,345,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_2,6,2,,346,346,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_2,6,2,,347,347,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_2,6,2,,348,348,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_2,6,2,,349,349,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_2,6,2,,350,350,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_2,6,2,,351,351,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_2,6,2,,352,352,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_2,6,2,,353,353,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_2,6,2,,354,354,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_2,6,2,,355,355,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_2,6,2,,356,356,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_2,6,2,,357,357,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_2,6,2,,358,358,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_2,6,2,,359,359,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_2,6,2,,360,360,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_2,6,2,,361,361,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_2,6,2,,362,362,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_2,6,2,,363,363,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_2,6,2,,364,364,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_2,6,2,,365,365,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_2,6,2,,366,366,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_2,6,2,,367,367,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_2,6,2,,368,368,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_2,6,2,,369,369,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_2,6,2,,370,370,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_2,6,2,,371,371,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_2,6,2,,372,372,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_2,6,2,,373,373,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_2,6,2,,374,374,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_2,6,2,,375,375,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_20,6,2,,376,376,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_20,6,2,,377,377,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_20,6,2,,378,378,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_20,6,2,,379,379,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_20,6,2,,380,380,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_20,6,2,,381,381,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_20,6,2,,382,382,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_20,6,2,,383,383,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_20,6,2,,384,384,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_20,6,2,,385,385,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_20,6,2,,386,386,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_20,6,2,,387,387,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_20,6,2,,388,388,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_20,6,2,,389,389,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_20,6,2,,390,390,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_20,6,2,,391,391,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_20,6,2,,392,392,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_20,6,2,,393,393,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_20,6,2,,394,394,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_20,6,2,,395,395,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_20,6,2,,396,396,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_20,6,2,,397,397,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_20,6,2,,398,398,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_20,6,2,,399,399,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_20,6,2,,400,400,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_20,6,2,,401,401,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_20,6,2,,402,402,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_20,6,2,,403,403,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_20,6,2,,404,404,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_20,6,2,,405,405,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_3,6,2,,406,406,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_3,6,2,,407,407,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_3,6,2,,408,408,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_3,6,2,,409,409,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_3,6,2,,410,410,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_3,6,2,,411,411,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_3,6,2,,412,412,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_3,6,2,,413,413,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_3,6,2,,414,414,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_3,6,2,,415,415,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_3,6,2,,416,416,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_3,6,2,,417,417,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_3,6,2,,418,418,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_3,6,2,,419,419,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_3,6,2,,420,420,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_3,6,2,,421,421,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_3,6,2,,422,422,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_3,6,2,,423,423,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_3,6,2,,424,424,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_3,6,2,,425,425,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_3,6,2,,426,426,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_3,6,2,,427,427,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_3,6,2,,428,428,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_3,6,2,,429,429,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_3,6,2,,430,430,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_3,6,2,,431,431,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_3,6,2,,432,432,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_3,6,2,,433,433,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_3,6,2,,434,434,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_3,6,2,,435,435,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_4,6,2,,436,436,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_4,6,2,,437,437,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_4,6,2,,438,438,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_4,6,2,,439,439,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_4,6,2,,440,440,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_4,6,2,,441,441,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_4,6,2,,442,442,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_4,6,2,,443,443,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_4,6,2,,444,444,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_4,6,2,,445,445,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_4,6,2,,446,446,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_4,6,2,,447,447,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_4,6,2,,448,448,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_4,6,2,,449,449,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_4,6,2,,450,450,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_4,6,2,,451,451,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_4,6,2,,452,452,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_4,6,2,,453,453,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_4,6,2,,454,454,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_4,6,2,,455,455,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_4,6,2,,456,456,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_4,6,2,,457,457,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_4,6,2,,458,458,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_4,6,2,,459,459,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_4,6,2,,460,460,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_4,6,2,,461,461,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_4,6,2,,462,462,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_4,6,2,,463,463,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_4,6,2,,464,464,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_4,6,2,,465,465,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_5,6,2,,466,466,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_5,6,2,,467,467,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_5,6,2,,468,468,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_5,6,2,,469,469,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_5,6,2,,470,470,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_5,6,2,,471,471,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_5,6,2,,472,472,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_5,6,2,,473,473,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_5,6,2,,474,474,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_5,6,2,,475,475,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_5,6,2,,476,476,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_5,6,2,,477,477,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_5,6,2,,478,478,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_5,6,2,,479,479,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_5,6,2,,480,480,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_5,6,2,,481,481,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_5,6,2,,482,482,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_5,6,2,,483,483,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_5,6,2,,484,484,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_5,6,2,,485,485,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_5,6,2,,486,486,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_5,6,2,,487,487,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_5,6,2,,488,488,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_5,6,2,,489,489,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_5,6,2,,490,490,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_5,6,2,,491,491,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_5,6,2,,492,492,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_5,6,2,,493,493,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_5,6,2,,494,494,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_5,6,2,,495,495,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_6,6,2,,496,496,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_6,6,2,,497,497,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_6,6,2,,498,498,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_6,6,2,,499,499,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_6,6,2,,500,500,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_6,6,2,,501,501,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_6,6,2,,502,502,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_6,6,2,,503,503,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_6,6,2,,504,504,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_6,6,2,,505,505,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_6,6,2,,506,506,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_6,6,2,,507,507,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_6,6,2,,508,508,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_6,6,2,,509,509,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_6,6,2,,510,510,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_6,6,2,,511,511,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_6,6,2,,512,512,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_6,6,2,,513,513,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_6,6,2,,514,514,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_6,6,2,,515,515,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_6,6,2,,516,516,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_6,6,2,,517,517,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_6,6,2,,518,518,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_6,6,2,,519,519,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_6,6,2,,520,520,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_6,6,2,,521,521,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_6,6,2,,522,522,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_6,6,2,,523,523,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_6,6,2,,524,524,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_6,6,2,,525,525,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_7,6,2,,526,526,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_7,6,2,,527,527,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_7,6,2,,528,528,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_7,6,2,,529,529,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_7,6,2,,530,530,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_7,6,2,,531,531,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_7,6,2,,532,532,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_7,6,2,,533,533,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_7,6,2,,534,534,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_7,6,2,,535,535,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_7,6,2,,536,536,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_7,6,2,,537,537,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_7,6,2,,538,538,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_7,6,2,,539,539,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_7,6,2,,540,540,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_7,6,2,,541,541,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_7,6,2,,542,542,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_7,6,2,,543,543,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_7,6,2,,544,544,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_7,6,2,,545,545,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_7,6,2,,546,546,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_7,6,2,,547,547,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_7,6,2,,548,548,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_7,6,2,,549,549,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_7,6,2,,550,550,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_7,6,2,,551,551,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_7,6,2,,552,552,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_7,6,2,,553,553,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_7,6,2,,554,554,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_7,6,2,,555,555,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_8,6,2,,556,556,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_8,6,2,,557,557,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_8,6,2,,558,558,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_8,6,2,,559,559,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_8,6,2,,560,560,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_8,6,2,,561,561,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_8,6,2,,562,562,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_8,6,2,,563,563,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_8,6,2,,564,564,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_8,6,2,,565,565,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_8,6,2,,566,566,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_8,6,2,,567,567,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_8,6,2,,568,568,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_8,6,2,,569,569,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_8,6,2,,570,570,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_8,6,2,,571,571,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_8,6,2,,572,572,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_8,6,2,,573,573,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_8,6,2,,574,574,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_8,6,2,,575,575,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_8,6,2,,576,576,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_8,6,2,,577,577,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_8,6,2,,578,578,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_8,6,2,,579,579,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_8,6,2,,580,580,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_8,6,2,,581,581,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_8,6,2,,582,582,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_8,6,2,,583,583,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_8,6,2,,584,584,2016,,2,update_missing,,,source_missing_leave_unchanged
GAZP1,1,1_8,6,2,,585,585,2016,,2,update_missing,,,source_missing_leave_unchanged
