database,projectid,object_type,source_treatmentid,block,replicate,areaid,treatmentid,source_trt_tsr
GAZP,6,plot,6_13,1,14,1468,405,0
GAZP,6,plot,6_13,1,15,1469,405,0
GAZP,6,plot,6_13,1,2,1470,405,0
GAZP,6,plot,6_13,1,3,1471,405,0
GAZP,6,plot,6_13,1,4,1472,405,0
GAZP,6,plot,6_13,1,5,1473,405,0
GAZP,6,plot,6_13,1,6,1474,405,0
GAZP,6,plot,6_13,1,7,1475,405,0
GAZP,6,plot,6_13,1,8,1476,405,0
GAZP,6,plot,6_13,1,9,1477,405,0
GAZP,6,plot,6_14,1,16,1478,406,0
GAZP,6,plot,6_14,1,17,1479,406,0
GAZP,6,plot,6_14,1,18,1480,406,0
GAZP,6,plot,6_14,1,19,1481,406,0
GAZP,6,plot,6_14,1,20,1482,406,0
GAZP,6,plot,6_14,1,21,1483,406,0
GAZP,6,plot,6_14,1,22,1484,406,0
GAZP,6,plot,6_14,1,23,1485,406,0
GAZP,6,plot,6_14,1,24,1486,406,0
GAZP,6,plot,6_14,1,25,1487,406,0
GAZP,6,plot,6_14,1,26,1488,406,0
GAZP,6,plot,6_14,1,27,1489,406,0
GAZP,6,plot,6_14,1,28,1490,406,0
GAZP,6,plot,6_14,1,29,1491,406,0
GAZP,6,plot,6_14,1,30,1492,406,0
GAZP,6,plot,6_15,1,31,1493,407,0
GAZP,6,plot,6_15,1,32,1494,407,0
GAZP,6,plot,6_15,1,33,1495,407,0
GAZP,6,plot,6_15,1,34,1496,407,0
GAZP,6,plot,6_15,1,35,1497,407,0
GAZP,6,plot,6_15,1,36,1498,407,0
GAZP,6,plot,6_15,1,37,1499,407,0
GAZP,6,plot,6_15,1,38,1500,407,0
GAZP,6,plot,6_15,1,39,1501,407,0
GAZP,6,plot,6_15,1,40,1502,407,0
GAZP,6,plot,6_15,1,41,1503,407,0
GAZP,6,plot,6_15,1,42,1504,407,0
GAZP,6,plot,6_15,1,43,1505,407,0
GAZP,6,plot,6_15,1,44,1506,407,0
GAZP,6,plot,6_15,1,45,1507,407,0
GAZP,6,plot,6_16,1,1,1508,408,0
GAZP,6,plot,6_16,1,10,1509,408,0
GAZP,6,plot,6_16,1,11,1510,408,0
GAZP,6,plot,6_16,1,12,1511,408,0
GAZP,6,plot,6_16,1,13,1512,408,0
GAZP,6,plot,6_16,1,14,1513,408,0
GAZP,6,plot,6_16,1,15,1514,408,0
GAZP,6,plot,6_16,1,2,1515,408,0
GAZP,6,plot,6_16,1,3,1516,408,0
GAZP,6,plot,6_16,1,4,1517,408,0
GAZP,6,plot,6_16,1,5,1518,408,0
GAZP,6,plot,6_16,1,6,1519,408,0
GAZP,6,plot,6_16,1,7,1520,408,0
GAZP,6,plot,6_16,1,8,1521,408,0
GAZP,6,plot,6_16,1,9,1522,408,0
GAZP,6,plot,6_17,1,16,1523,409,0
GAZP,6,plot,6_17,1,17,1524,409,0
GAZP,6,plot,6_17,1,18,1525,409,0
GAZP,6,plot,6_17,1,19,1526,409,0
GAZP,6,plot,6_17,1,20,1527,409,0
GAZP,6,plot,6_17,1,21,1528,409,0
GAZP,6,plot,6_17,1,22,1529,409,0
GAZP,6,plot,6_17,1,23,1530,409,0
GAZP,6,plot,6_17,1,24,1531,409,0
GAZP,6,plot,6_17,1,25,1532,409,0
GAZP,6,plot,6_17,1,26,1533,409,0
GAZP,6,plot,6_17,1,27,1534,409,0
GAZP,6,plot,6_17,1,28,1535,409,0
GAZP,6,plot,6_17,1,29,1536,409,0
GAZP,6,plot,6_17,1,30,1537,409,0
GAZP,6,plot,6_18,1,31,1538,410,0
GAZP,6,plot,6_18,1,32,1539,410,0
GAZP,6,plot,6_18,1,33,1540,410,0
GAZP,6,plot,6_18,1,34,1541,410,0
GAZP,6,plot,6_18,1,35,1542,410,0
GAZP,6,plot,6_18,1,36,1543,410,0
GAZP,6,plot,6_18,1,37,1544,410,0
GAZP,6,plot,6_18,1,38,1545,410,0
GAZP,6,plot,6_18,1,39,1546,410,0
GAZP,6,plot,6_18,1,40,1547,410,0
GAZP,6,plot,6_18,1,41,1548,410,0
GAZP,6,plot,6_18,1,42,1549,410,0
GAZP,6,plot,6_18,1,43,1550,410,0
GAZP,6,plot,6_18,1,44,1551,410,0
GAZP,6,plot,6_18,1,45,1552,410,0
GAZP,6,plot,6_19,1,1,1553,411,0
GAZP,6,plot,6_19,1,10,1554,411,0
GAZP,6,plot,6_19,1,11,1555,411,0
GAZP,6,plot,6_19,1,12,1556,411,0
GAZP,6,plot,6_19,1,13,1557,411,0
GAZP,6,plot,6_19,1,14,1558,411,0
GAZP,6,plot,6_19,1,15,1559,411,0
GAZP,6,plot,6_19,1,2,1560,411,0
GAZP,6,plot,6_19,1,3,1561,411,0
GAZP,6,plot,6_19,1,4,1562,411,0
GAZP,6,plot,6_19,1,5,1563,411,0
GAZP,6,plot,6_19,1,6,1564,411,0
GAZP,6,plot,6_19,1,7,1565,411,0
GAZP,6,plot,6_19,1,8,1566,411,0
GAZP,6,plot,6_19,1,9,1567,411,0
GAZP,6,plot,6_2,1,16,1568,412,0
GAZP,6,plot,6_2,1,17,1569,412,0
GAZP,6,plot,6_2,1,18,1570,412,0
GAZP,6,plot,6_2,1,19,1571,412,0
GAZP,6,plot,6_2,1,20,1572,412,0
GAZP,6,plot,6_2,1,21,1573,412,0
GAZP,6,plot,6_2,1,22,1574,412,0
GAZP,6,plot,6_2,1,23,1575,412,0
GAZP,6,plot,6_2,1,24,1576,412,0
GAZP,6,plot,6_2,1,25,1577,412,0
GAZP,6,plot,6_2,1,26,1578,412,0
GAZP,6,plot,6_2,1,27,1579,412,0
GAZP,6,plot,6_2,1,28,1580,412,0
GAZP,6,plot,6_2,1,29,1581,412,0
GAZP,6,plot,6_2,1,30,1582,412,0
GAZP,6,plot,6_20,1,16,1583,413,0
GAZP,6,plot,6_20,1,17,1584,413,0
GAZP,6,plot,6_20,1,18,1585,413,0
GAZP,6,plot,6_20,1,19,1586,413,0
GAZP,6,plot,6_20,1,20,1587,413,0
GAZP,6,plot,6_20,1,21,1588,413,0
GAZP,6,plot,6_20,1,22,1589,413,0
GAZP,6,plot,6_20,1,23,1590,413,0
GAZP,6,plot,6_20,1,24,1591,413,0
GAZP,6,plot,6_20,1,25,1592,413,0
GAZP,6,plot,6_20,1,26,1593,413,0
GAZP,6,plot,6_20,1,27,1594,413,0
GAZP,6,plot,6_20,1,28,1595,413,0
GAZP,6,plot,6_20,1,29,1596,413,0
GAZP,6,plot,6_20,1,30,1597,413,0
GAZP,6,plot,6_21,1,31,1598,414,0
GAZP,6,plot,6_21,1,32,1599,414,0
GAZP,6,plot,6_21,1,33,1600,414,0
GAZP,6,plot,6_21,1,34,1601,414,0
GAZP,6,plot,6_21,1,35,1602,414,0
GAZP,6,plot,6_21,1,36,1603,414,0
GAZP,6,plot,6_21,1,37,1604,414,0
GAZP,6,plot,6_21,1,38,1605,414,0
GAZP,6,plot,6_21,1,39,1606,414,0
GAZP,6,plot,6_21,1,40,1607,414,0
GAZP,6,plot,6_21,1,41,1608,414,0
GAZP,6,plot,6_21,1,42,1609,414,0
GAZP,6,plot,6_21,1,43,1610,414,0
GAZP,6,plot,6_21,1,44,1611,414,0
GAZP,6,plot,6_21,1,45,1612,414,0
GAZP,6,plot,6_22,1,1,1613,415,0
GAZP,6,plot,6_22,1,10,1614,415,0
GAZP,6,plot,6_22,1,11,1615,415,0
GAZP,6,plot,6_22,1,12,1616,415,0
GAZP,6,plot,6_22,1,13,1617,415,0
GAZP,6,plot,6_22,1,14,1618,415,0
GAZP,6,plot,6_22,1,15,1619,415,0
GAZP,6,plot,6_22,1,2,1620,415,0
GAZP,6,plot,6_22,1,3,1621,415,0
GAZP,6,plot,6_22,1,4,1622,415,0
GAZP,6,plot,6_22,1,5,1623,415,0
GAZP,6,plot,6_22,1,6,1624,415,0
GAZP,6,plot,6_22,1,7,1625,415,0
GAZP,6,plot,6_22,1,8,1626,415,0
GAZP,6,plot,6_22,1,9,1627,415,0
GAZP,6,plot,6_23,1,16,1628,416,0
GAZP,6,plot,6_23,1,17,1629,416,0
GAZP,6,plot,6_23,1,18,1630,416,0
GAZP,6,plot,6_23,1,19,1631,416,0
GAZP,6,plot,6_23,1,20,1632,416,0
GAZP,6,plot,6_23,1,21,1633,416,0
GAZP,6,plot,6_23,1,22,1634,416,0
GAZP,6,plot,6_23,1,23,1635,416,0
GAZP,6,plot,6_23,1,24,1636,416,0
GAZP,6,plot,6_23,1,25,1637,416,0
GAZP,6,plot,6_23,1,26,1638,416,0
GAZP,6,plot,6_23,1,27,1639,416,0
GAZP,6,plot,6_23,1,28,1640,416,0
GAZP,6,plot,6_23,1,29,1641,416,0
GAZP,6,plot,6_23,1,30,1642,416,0
GAZP,6,plot,6_24,1,31,1643,417,0
GAZP,6,plot,6_24,1,32,1644,417,0
GAZP,6,plot,6_24,1,33,1645,417,0
GAZP,6,plot,6_24,1,34,1646,417,0
GAZP,6,plot,6_24,1,35,1647,417,0
GAZP,6,plot,6_24,1,36,1648,417,0
GAZP,6,plot,6_24,1,37,1649,417,0
GAZP,6,plot,6_24,1,38,1650,417,0
GAZP,6,plot,6_24,1,39,1651,417,0
GAZP,6,plot,6_24,1,40,1652,417,0
GAZP,6,plot,6_24,1,41,1653,417,0
GAZP,6,plot,6_24,1,42,1654,417,0
GAZP,6,plot,6_24,1,43,1655,417,0
GAZP,6,plot,6_24,1,44,1656,417,0
GAZP,6,plot,6_24,1,45,1657,417,0
GAZP,6,plot,6_25,1,1,1658,418,0
GAZP,6,plot,6_25,1,10,1659,418,0
GAZP,6,plot,6_25,1,11,1660,418,0
GAZP,6,plot,6_25,1,12,1661,418,0
GAZP,6,plot,6_25,1,13,1662,418,0
GAZP,6,plot,6_25,1,14,1663,418,0
GAZP,6,plot,6_25,1,15,1664,418,0
GAZP,6,plot,6_25,1,2,1665,418,0
GAZP,6,plot,6_25,1,3,1666,418,0
GAZP,6,plot,6_25,1,4,1667,418,0
GAZP,6,plot,6_25,1,5,1668,418,0
GAZP,6,plot,6_25,1,6,1669,418,0
GAZP,6,plot,6_25,1,7,1670,418,0
GAZP,6,plot,6_25,1,8,1671,418,0
GAZP,6,plot,6_25,1,9,1672,418,0
GAZP,6,plot,6_26,1,16,1673,419,0
GAZP,6,plot,6_26,1,17,1674,419,0
GAZP,6,plot,6_26,1,18,1675,419,0
GAZP,6,plot,6_26,1,19,1676,419,0
GAZP,6,plot,6_26,1,20,1677,419,0
GAZP,6,plot,6_26,1,21,1678,419,0
GAZP,6,plot,6_26,1,22,1679,419,0
GAZP,6,plot,6_26,1,23,1680,419,0
GAZP,6,plot,6_26,1,24,1681,419,0
GAZP,6,plot,6_26,1,25,1682,419,0
GAZP,6,plot,6_26,1,26,1683,419,0
GAZP,6,plot,6_26,1,27,1684,419,0
GAZP,6,plot,6_26,1,28,1685,419,0
GAZP,6,plot,6_26,1,29,1686,419,0
GAZP,6,plot,6_26,1,30,1687,419,0
GAZP,6,plot,6_27,1,31,1688,420,0
GAZP,6,plot,6_27,1,32,1689,420,0
GAZP,6,plot,6_27,1,33,1690,420,0
GAZP,6,plot,6_27,1,34,1691,420,0
GAZP,6,plot,6_27,1,35,1692,420,0
GAZP,6,plot,6_27,1,36,1693,420,0
GAZP,6,plot,6_27,1,37,1694,420,0
GAZP,6,plot,6_27,1,38,1695,420,0
GAZP,6,plot,6_27,1,39,1696,420,0
GAZP,6,plot,6_27,1,40,1697,420,0
GAZP,6,plot,6_27,1,41,1698,420,0
GAZP,6,plot,6_27,1,42,1699,420,0
GAZP,6,plot,6_27,1,43,1700,420,0
GAZP,6,plot,6_27,1,44,1701,420,0
GAZP,6,plot,6_27,1,45,1702,420,0
GAZP,6,plot,6_28,1,1,1703,421,0
GAZP,6,plot,6_28,1,10,1704,421,0
GAZP,6,plot,6_28,1,11,1705,421,0
GAZP,6,plot,6_28,1,12,1706,421,0
GAZP,6,plot,6_28,1,13,1707,421,0
GAZP,6,plot,6_28,1,14,1708,421,0
GAZP,6,plot,6_28,1,15,1709,421,0
GAZP,6,plot,6_28,1,2,1710,421,0
GAZP,6,plot,6_28,1,3,1711,421,0
GAZP,6,plot,6_28,1,4,1712,421,0
GAZP,6,plot,6_28,1,5,1713,421,0
GAZP,6,plot,6_28,1,6,1714,421,0
GAZP,6,plot,6_28,1,7,1715,421,0
GAZP,6,plot,6_28,1,8,1716,421,0
GAZP,6,plot,6_28,1,9,1717,421,0
GAZP,6,plot,6_29,1,16,1718,422,0
GAZP,6,plot,6_29,1,17,1719,422,0
GAZP,6,plot,6_29,1,18,1720,422,0
GAZP,6,plot,6_29,1,19,1721,422,0
GAZP,6,plot,6_29,1,20,1722,422,0
GAZP,6,plot,6_29,1,21,1723,422,0
GAZP,6,plot,6_29,1,22,1724,422,0
GAZP,6,plot,6_29,1,23,1725,422,0
GAZP,6,plot,6_29,1,24,1726,422,0
GAZP,6,plot,6_29,1,25,1727,422,0
GAZP,6,plot,6_29,1,26,1728,422,0
GAZP,6,plot,6_29,1,27,1729,422,0
GAZP,6,plot,6_29,1,28,1730,422,0
GAZP,6,plot,6_29,1,29,1731,422,0
GAZP,6,plot,6_29,1,30,1732,422,0
GAZP,6,plot,6_3,1,31,1733,423,0
GAZP,6,plot,6_3,1,32,1734,423,0
GAZP,6,plot,6_3,1,33,1735,423,0
GAZP,6,plot,6_3,1,34,1736,423,0
GAZP,6,plot,6_3,1,35,1737,423,0
GAZP,6,plot,6_3,1,36,1738,423,0
GAZP,6,plot,6_3,1,37,1739,423,0
GAZP,6,plot,6_3,1,38,1740,423,0
GAZP,6,plot,6_3,1,39,1741,423,0
GAZP,6,plot,6_3,1,40,1742,423,0
GAZP,6,plot,6_3,1,41,1743,423,0
GAZP,6,plot,6_3,1,42,1744,423,0
GAZP,6,plot,6_3,1,43,1745,423,0
GAZP,6,plot,6_3,1,44,1746,423,0
GAZP,6,plot,6_3,1,45,1747,423,0
GAZP,6,plot,6_30,1,31,1748,424,0
GAZP,6,plot,6_30,1,32,1749,424,0
GAZP,6,plot,6_30,1,33,1750,424,0
GAZP,6,plot,6_30,1,34,1751,424,0
GAZP,6,plot,6_30,1,35,1752,424,0
GAZP,6,plot,6_30,1,36,1753,424,0
GAZP,6,plot,6_30,1,37,1754,424,0
GAZP,6,plot,6_30,1,38,1755,424,0
GAZP,6,plot,6_30,1,39,1756,424,0
GAZP,6,plot,6_30,1,40,1757,424,0
GAZP,6,plot,6_30,1,41,1758,424,0
GAZP,6,plot,6_30,1,42,1759,424,0
GAZP,6,plot,6_30,1,43,1760,424,0
GAZP,6,plot,6_30,1,44,1761,424,0
GAZP,6,plot,6_30,1,45,1762,424,0
GAZP,6,plot,6_31,1,1,1763,425,0
GAZP,6,plot,6_31,1,10,1764,425,0
GAZP,6,plot,6_31,1,11,1765,425,0
GAZP,6,plot,6_31,1,12,1766,425,0
GAZP,6,plot,6_31,1,13,1767,425,0
GAZP,6,plot,6_31,1,14,1768,425,0
GAZP,6,plot,6_31,1,15,1769,425,0
GAZP,6,plot,6_31,1,2,1770,425,0
GAZP,6,plot,6_31,1,3,1771,425,0
GAZP,6,plot,6_31,1,4,1772,425,0
GAZP,6,plot,6_31,1,5,1773,425,0
GAZP,6,plot,6_31,1,6,1774,425,0
GAZP,6,plot,6_31,1,7,1775,425,0
GAZP,6,plot,6_31,1,8,1776,425,0
GAZP,6,plot,6_31,1,9,1777,425,0
GAZP,6,plot,6_32,1,16,1778,426,0
GAZP,6,plot,6_32,1,17,1779,426,0
GAZP,6,plot,6_32,1,18,1780,426,0
GAZP,6,plot,6_32,1,19,1781,426,0
GAZP,6,plot,6_32,1,20,1782,426,0
GAZP,6,plot,6_32,1,21,1783,426,0
GAZP,6,plot,6_32,1,22,1784,426,0
GAZP,6,plot,6_32,1,23,1785,426,0
GAZP,6,plot,6_32,1,24,1786,426,0
GAZP,6,plot,6_32,1,25,1787,426,0
GAZP,6,plot,6_32,1,26,1788,426,0
GAZP,6,plot,6_32,1,27,1789,426,0
GAZP,6,plot,6_32,1,28,1790,426,0
GAZP,6,plot,6_32,1,29,1791,426,0
GAZP,6,plot,6_32,1,30,1792,426,0
GAZP,6,plot,6_33,1,31,1793,427,0
GAZP,6,plot,6_33,1,32,1794,427,0
GAZP,6,plot,6_33,1,33,1795,427,0
GAZP,6,plot,6_33,1,34,1796,427,0
GAZP,6,plot,6_33,1,35,1797,427,0
GAZP,6,plot,6_33,1,36,1798,427,0
GAZP,6,plot,6_33,1,37,1799,427,0
GAZP,6,plot,6_33,1,38,1800,427,0
GAZP,6,plot,6_33,1,39,1801,427,0
GAZP,6,plot,6_33,1,40,1802,427,0
GAZP,6,plot,6_33,1,41,1803,427,0
GAZP,6,plot,6_33,1,42,1804,427,0
GAZP,6,plot,6_33,1,43,1805,427,0
GAZP,6,plot,6_33,1,44,1806,427,0
GAZP,6,plot,6_33,1,45,1807,427,0
GAZP,6,plot,6_34,1,1,1808,428,0
GAZP,6,plot,6_34,1,10,1809,428,0
GAZP,6,plot,6_34,1,11,1810,428,0
GAZP,6,plot,6_34,1,12,1811,428,0
GAZP,6,plot,6_34,1,13,1812,428,0
GAZP,6,plot,6_34,1,14,1813,428,0
GAZP,6,plot,6_34,1,15,1814,428,0
GAZP,6,plot,6_34,1,2,1815,428,0
GAZP,6,plot,6_34,1,3,1816,428,0
GAZP,6,plot,6_34,1,4,1817,428,0
GAZP,6,plot,6_34,1,5,1818,428,0
GAZP,6,plot,6_34,1,6,1819,428,0
GAZP,6,plot,6_34,1,7,1820,428,0
GAZP,6,plot,6_34,1,8,1821,428,0
GAZP,6,plot,6_34,1,9,1822,428,0
GAZP,6,plot,6_35,1,16,1823,429,0
GAZP,6,plot,6_35,1,17,1824,429,0
GAZP,6,plot,6_35,1,18,1825,429,0
GAZP,6,plot,6_35,1,19,1826,429,0
GAZP,6,plot,6_35,1,20,1827,429,0
GAZP,6,plot,6_35,1,21,1828,429,0
GAZP,6,plot,6_35,1,22,1829,429,0
GAZP,6,plot,6_35,1,23,1830,429,0
GAZP,6,plot,6_35,1,24,1831,429,0
GAZP,6,plot,6_35,1,25,1832,429,0
GAZP,6,plot,6_35,1,26,1833,429,0
GAZP,6,plot,6_35,1,27,1834,429,0
GAZP,6,plot,6_35,1,28,1835,429,0
GAZP,6,plot,6_35,1,29,1836,429,0
GAZP,6,plot,6_35,1,30,1837,429,0
GAZP,6,plot,6_36,1,31,1838,430,0
GAZP,6,plot,6_36,1,32,1839,430,0
GAZP,6,plot,6_36,1,33,1840,430,0
GAZP,6,plot,6_36,1,34,1841,430,0
GAZP,6,plot,6_36,1,35,1842,430,0
GAZP,6,plot,6_36,1,36,1843,430,0
GAZP,6,plot,6_36,1,37,1844,430,0
GAZP,6,plot,6_36,1,38,1845,430,0
GAZP,6,plot,6_36,1,39,1846,430,0
GAZP,6,plot,6_36,1,40,1847,430,0
GAZP,6,plot,6_36,1,41,1848,430,0
GAZP,6,plot,6_36,1,42,1849,430,0
GAZP,6,plot,6_36,1,43,1850,430,0
GAZP,6,plot,6_36,1,44,1851,430,0
GAZP,6,plot,6_36,1,45,1852,430,0
GAZP,6,plot,6_37,1,1,1853,431,0
GAZP,6,plot,6_37,1,10,1854,431,0
GAZP,6,plot,6_37,1,11,1855,431,0
GAZP,6,plot,6_37,1,12,1856,431,0
GAZP,6,plot,6_37,1,13,1857,431,0
GAZP,6,plot,6_37,1,14,1858,431,0
GAZP,6,plot,6_37,1,15,1859,431,0
GAZP,6,plot,6_37,1,2,1860,431,0
GAZP,6,plot,6_37,1,3,1861,431,0
GAZP,6,plot,6_37,1,4,1862,431,0
GAZP,6,plot,6_37,1,5,1863,431,0
GAZP,6,plot,6_37,1,6,1864,431,0
GAZP,6,plot,6_37,1,7,1865,431,0
GAZP,6,plot,6_37,1,8,1866,431,0
GAZP,6,plot,6_37,1,9,1867,431,0
GAZP,6,plot,6_38,1,16,1868,432,0
GAZP,6,plot,6_38,1,17,1869,432,0
GAZP,6,plot,6_38,1,18,1870,432,0
GAZP,6,plot,6_38,1,19,1871,432,0
GAZP,6,plot,6_38,1,20,1872,432,0
GAZP,6,plot,6_38,1,21,1873,432,0
GAZP,6,plot,6_38,1,22,1874,432,0
GAZP,6,plot,6_38,1,23,1875,432,0
GAZP,6,plot,6_38,1,24,1876,432,0
GAZP,6,plot,6_38,1,25,1877,432,0
GAZP,6,plot,6_38,1,26,1878,432,0
GAZP,6,plot,6_38,1,27,1879,432,0
GAZP,6,plot,6_38,1,28,1880,432,0
GAZP,6,plot,6_38,1,29,1881,432,0
GAZP,6,plot,6_38,1,30,1882,432,0
GAZP,6,plot,6_39,1,31,1883,433,0
GAZP,6,plot,6_39,1,32,1884,433,0
GAZP,6,plot,6_39,1,33,1885,433,0
GAZP,6,plot,6_39,1,34,1886,433,0
GAZP,6,plot,6_39,1,35,1887,433,0
GAZP,6,plot,6_39,1,36,1888,433,0
GAZP,6,plot,6_39,1,37,1889,433,0
GAZP,6,plot,6_39,1,38,1890,433,0
GAZP,6,plot,6_39,1,39,1891,433,0
GAZP,6,plot,6_39,1,40,1892,433,0
GAZP,6,plot,6_39,1,41,1893,433,0
GAZP,6,plot,6_39,1,42,1894,433,0
GAZP,6,plot,6_39,1,43,1895,433,0
GAZP,6,plot,6_39,1,44,1896,433,0
GAZP,6,plot,6_39,1,45,1897,433,0
GAZP,6,plot,6_4,1,1,1898,434,0
GAZP,6,plot,6_4,1,10,1899,434,0
GAZP,6,plot,6_4,1,11,1900,434,0
GAZP,6,plot,6_4,1,12,1901,434,0
GAZP,6,plot,6_4,1,13,1902,434,0
GAZP,6,plot,6_4,1,14,1903,434,0
GAZP,6,plot,6_4,1,15,1904,434,0
GAZP,6,plot,6_4,1,2,1905,434,0
GAZP,6,plot,6_4,1,3,1906,434,0
GAZP,6,plot,6_4,1,4,1907,434,0
GAZP,6,plot,6_4,1,5,1908,434,0
GAZP,6,plot,6_4,1,6,1909,434,0
GAZP,6,plot,6_4,1,7,1910,434,0
GAZP,6,plot,6_4,1,8,1911,434,0
GAZP,6,plot,6_4,1,9,1912,434,0
GAZP,6,plot,6_40,1,1,1913,435,0
GAZP,6,plot,6_40,1,10,1914,435,0
GAZP,6,plot,6_40,1,11,1915,435,0
GAZP,6,plot,6_40,1,12,1916,435,0
GAZP,6,plot,6_40,1,13,1917,435,0
GAZP,6,plot,6_40,1,14,1918,435,0
GAZP,6,plot,6_40,1,15,1919,435,0
GAZP,6,plot,6_40,1,2,1920,435,0
GAZP,6,plot,6_40,1,3,1921,435,0
GAZP,6,plot,6_40,1,4,1922,435,0
GAZP,6,plot,6_40,1,5,1923,435,0
GAZP,6,plot,6_40,1,6,1924,435,0
GAZP,6,plot,6_40,1,7,1925,435,0
GAZP,6,plot,6_40,1,8,1926,435,0
GAZP,6,plot,6_40,1,9,1927,435,0
GAZP,6,plot,6_41,1,16,1928,436,0
GAZP,6,plot,6_41,1,17,1929,436,0
GAZP,6,plot,6_41,1,18,1930,436,0
GAZP,6,plot,6_41,1,19,1931,436,0
GAZP,6,plot,6_41,1,20,1932,436,0
GAZP,6,plot,6_41,1,21,1933,436,0
GAZP,6,plot,6_41,1,22,1934,436,0
GAZP,6,plot,6_41,1,23,1935,436,0
GAZP,6,plot,6_41,1,24,1936,436,0
GAZP,6,plot,6_41,1,25,1937,436,0
GAZP,6,plot,6_41,1,26,1938,436,0
GAZP,6,plot,6_41,1,27,1939,436,0
GAZP,6,plot,6_41,1,28,1940,436,0
GAZP,6,plot,6_41,1,29,1941,436,0
GAZP,6,plot,6_41,1,30,1942,436,0
GAZP,6,plot,6_42,1,31,1943,437,0
GAZP,6,plot,6_42,1,32,1944,437,0
GAZP,6,plot,6_42,1,33,1945,437,0
GAZP,6,plot,6_42,1,34,1946,437,0
GAZP,6,plot,6_42,1,35,1947,437,0
GAZP,6,plot,6_42,1,36,1948,437,0
GAZP,6,plot,6_42,1,37,1949,437,0
GAZP,6,plot,6_42,1,38,1950,437,0
GAZP,6,plot,6_42,1,39,1951,437,0
GAZP,6,plot,6_42,1,40,1952,437,0
GAZP,6,plot,6_42,1,41,1953,437,0
GAZP,6,plot,6_42,1,42,1954,437,0
GAZP,6,plot,6_42,1,43,1955,437,0
GAZP,6,plot,6_42,1,44,1956,437,0
GAZP,6,plot,6_42,1,45,1957,437,0
GAZP,6,plot,6_43,1,1,1958,438,0
